CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Churn_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue
789497283,Attrited Customer,50,M,2,High School,Single,$120K +,Blue,42,1,3,2,34162.0,1723,32439.0,0.429,7572,56,0.697,0.05,0.99431,0.00569,Voluntary,148646,12387.166666666666,13.90955693392355,Low Risk,769.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,769.0,Aa,good,good,394.6
718665033,Attrited Customer,44,M,5,Doctorate,Single,$60K - $80K,Silver,36,2,3,4,34140.0,0,34140.0,0.877,8177,76,0.52,0.0,0.99857,0.00143279,Involuntary,62026,5168.833333333333,0.0,Low Risk,543.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,393.0,C,bad,bad,50.0
719593608,Attrited Customer,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,2,1,33870.0,0,33870.0,0.872,7661,61,0.525,0.0,0.98513,0.01487,Involuntary,103455,8621.25,0.0,Low Risk,471.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,471.0,Ca,good,good,50.0
711012783,Attrited Customer,43,M,4,Graduate,Single,$120K +,Blue,36,1,3,4,33384.0,0,33384.0,0.631,2066,46,0.769,0.0,0.99816,0.00184351,Involuntary,149310,12442.5,0.0,Low Risk,519.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,519.0,Caa,bad,bad,50.0
720122808,Attrited Customer,52,M,2,High School,Married,$60K - $80K,Silver,35,4,4,3,33180.0,511,32669.0,0.681,797,14,0.273,0.015,0.9969,0.00310334,Voluntary,70682,5890.166666666667,8.675476075945785,Low Risk,690.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,690.0,Baa,good,good,152.2
713741358,Attrited Customer,46,M,5,Graduate,Single,$80K - $120K,Blue,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,0.99681,0.00319072,Involuntary,84847,7070.583333333333,35.598194396973376,Low Risk,691.0,1,2,2023-07-07 22:36:53.079557,13036.3,No,0,691.0,Baa,good,good,553.4000000000001
819610908,Attrited Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,33,1,4,4,32938.0,2089,30849.0,0.72,1137,26,0.238,0.063,0.99844,0.00155634,Involuntary,118102,9841.833333333334,21.225720140217778,Low Risk,579.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,429.0,Ca,bad,bad,467.8
712038258,Attrited Customer,48,M,4,,Single,$80K - $120K,Blue,36,3,3,3,32838.0,1717,31121.0,0.995,2538,42,0.4,0.052,0.99714,0.00285845,Involuntary,117298,9774.833333333334,17.5655168886085,Low Risk,543.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,393.0,C,bad,bad,393.40000000000003
711746133,Attrited Customer,50,M,1,,Single,$120K +,Blue,37,4,3,2,32563.0,0,32563.0,1.013,9220,81,0.884,0.0,0.99464,0.00536,Voluntary,126474,10539.5,0.0,Low Risk,572.0,1,4,2023-09-14 22:36:53.079589,12249.55,No,0,572.0,B,good,good,50.0
709928358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,20,1,2,2,32554.0,0,32554.0,0.872,8528,87,1.122,0.0,0.99161,0.00839,Involuntary,116333,9694.416666666666,0.0,Low Risk,643.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,643.0,Ba,good,good,50.0
720362058,Attrited Customer,57,M,2,Uneducated,Single,$60K - $80K,Silver,49,4,3,3,32182.0,0,32182.0,0.52,1937,46,0.704,0.0,0.99646,0.00354449,Involuntary,71011,5917.583333333333,0.0,Low Risk,481.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,481.0,Ca,bad,bad,50.0
710155158,Attrited Customer,37,M,2,Uneducated,,$80K - $120K,Blue,18,1,1,2,31832.0,518,31314.0,0.972,10201,59,0.788,0.016,0.98265,0.01735,Involuntary,119258,9938.166666666666,5.212228949001325,Low Risk,555.0,1,2,2021-05-12 22:36:53.079631,16857.89,No,0,555.0,B,good,good,153.60000000000002
790051758,Attrited Customer,50,M,2,Graduate,Single,$120K +,Blue,42,2,1,2,31782.0,0,31782.0,1.056,4800,53,0.395,0.0,0.98217,0.01783,Voluntary,140537,11711.416666666666,0.0,Low Risk,632.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,632.0,Ba,good,good,50.0
772137183,Attrited Customer,52,M,2,Graduate,Single,$120K +,Blue,41,1,3,1,31668.0,810,30858.0,0.643,1822,36,0.5,0.026,0.99087,0.00913,Involuntary,146086,12173.833333333334,6.6536149939076985,Low Risk,593.0,1,2,2022-09-17 22:36:53.079652,785.63,No,0,593.0,B,good,good,212.0
708197358,Attrited Customer,57,M,2,Uneducated,,$80K - $120K,Blue,48,4,1,3,30543.0,264,30279.0,0.882,7784,63,0.703,0.009,0.98961,0.01039,Involuntary,87975,7331.25,3.601023017902813,Low Risk,653.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,653.0,Baa,good,good,102.80000000000001
721451208,Attrited Customer,54,M,2,Graduate,Single,$60K - $80K,Silver,45,2,3,2,30540.0,0,30540.0,0.602,1980,36,0.8,0.0,0.99389,0.00611,Involuntary,73709,6142.416666666667,0.0,Low Risk,450.0,1,5,2023-05-10 22:36:53.079725,17940.02,No,0,450.0,Ca,good,good,50.0
808897683,Attrited Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,48,3,3,3,30271.0,1406,28865.0,1.336,3231,47,0.306,0.046,0.99649,0.00350838,Voluntary,108539,9044.916666666666,15.544642939404271,Low Risk,778.0,1,2,2023-05-29 22:36:53.079767,10575.77,No,0,778.0,Aa,good,good,331.2
771833433,Attrited Customer,49,M,2,High School,Married,$80K - $120K,Blue,38,3,2,4,29893.0,0,29893.0,0.519,2063,48,0.846,0.0,0.99686,0.00313909,Involuntary,112712,9392.666666666666,0.0,Low Risk,694.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,544.0,Caa,bad,bad,50.0
711249858,Attrited Customer,49,M,4,,Married,$80K - $120K,Blue,38,2,3,2,29890.0,0,29890.0,0.64,3315,47,0.382,0.0,0.9952,0.00479863,Involuntary,106240,8853.333333333334,0.0,Low Risk,521.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,371.0,C,bad,bad,50.0
713399583,Attrited Customer,49,M,2,,Married,$80K - $120K,Blue,39,2,3,4,29865.0,2097,27768.0,0.902,8636,74,0.947,0.07,0.99824,0.00175907,Involuntary,82722,6893.5,30.41996083266846,Low Risk,625.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,475.0,Ca,bad,bad,469.40000000000003
718524783,Attrited Customer,40,M,3,High School,,$80K - $120K,Blue,34,1,3,4,29715.0,0,29715.0,0.399,2128,39,0.345,0.0,0.99808,0.00191647,Voluntary,99343,8278.583333333334,0.0,Low Risk,629.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,629.0,Ba,good,good,50.0
713003358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,30,2,2,2,29338.0,159,29179.0,1.017,4983,40,0.379,0.005,0.99161,0.00839,Involuntary,119120,9926.666666666666,1.6017461383478846,Low Risk,499.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,499.0,Ca,good,good,81.8
716088783,Attrited Customer,60,M,0,College,Married,$80K - $120K,Blue,50,1,4,2,29239.0,0,29239.0,1.057,8169,65,0.585,0.0,0.99452,0.00548,Involuntary,105308,8775.666666666666,0.0,Low Risk,590.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,590.0,B,good,good,50.0
716434533,Attrited Customer,40,M,3,High School,Married,$80K - $120K,Blue,36,2,3,4,29149.0,0,29149.0,0.615,2106,56,0.697,0.0,0.99808,0.00191647,Involuntary,114056,9504.666666666666,0.0,Low Risk,464.0,1,3,2023-06-01 22:36:53.079873,3322.05,No,0,464.0,Ca,good,good,50.0
714757083,Attrited Customer,44,M,4,Uneducated,Married,$60K - $80K,Silver,37,1,2,2,29076.0,0,29076.0,0.77,8765,84,1.211,0.0,0.99106,0.00894,Voluntary,64279,5356.583333333333,0.0,Low Risk,839.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,839.0,Aaa,good,good,50.0
787482033,Attrited Customer,60,M,1,High School,Divorced,$80K - $120K,Blue,48,1,5,3,28930.0,0,28930.0,0.645,2251,27,0.227,0.0,0.99677,0.003232,Involuntary,80999,6749.916666666667,0.0,Low Risk,502.0,1,2,2021-08-22 22:36:53.079894,4859.56,Yes,1,352.0,C,bad,bad,50.0
770038983,Attrited Customer,37,M,4,High School,Single,$60K - $80K,Silver,31,1,3,3,28831.0,2517,26314.0,0.77,8688,69,0.769,0.087,0.99643,0.00357448,Involuntary,78426,6535.5,38.512738122561395,Medium Risk,621.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,471.0,Ca,bad,bad,553.4000000000001
718220358,Attrited Customer,58,M,1,Graduate,Single,$120K +,Blue,36,2,3,4,28618.0,0,28618.0,0.685,1712,41,0.414,0.0,0.99794,0.00205937,Involuntary,134921,11243.416666666666,0.0,Low Risk,457.0,1,4,2022-02-05 22:36:53.079915,14321.82,No,0,457.0,Ca,good,good,50.0
720698883,Attrited Customer,51,M,1,High School,Single,$80K - $120K,Blue,38,2,3,3,28605.0,0,28605.0,1.054,5524,67,0.718,0.0,0.99639,0.00360858,Voluntary,93476,7789.666666666667,0.0,Low Risk,708.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,558.0,B,bad,bad,50.0
709649958,Attrited Customer,62,M,0,Post-Graduate,Divorced,$60K - $80K,Silver,46,4,5,6,28229.0,287,27942.0,0.594,2281,45,0.552,0.01,0.99937,0.00062537,Involuntary,63863,5321.916666666667,5.392793949548252,Low Risk,523.0,1,3,2022-02-05 22:36:53.079956,17714.46,Yes,1,373.0,C,bad,bad,107.4
716053083,Attrited Customer,33,M,2,Graduate,Married,$120K +,Blue,21,2,2,4,27992.0,0,27992.0,0.433,837,18,1.0,0.0,0.99695,0.00305189,Involuntary,182822,15235.166666666666,0.0,Low Risk,495.0,1,4,2023-10-30 22:36:53.080009,4254.64,No,0,495.0,Ca,bad,bad,50.0
708662583,Attrited Customer,41,M,3,,Married,$60K - $80K,Silver,29,1,3,4,27945.0,0,27945.0,0.902,8345,70,1.059,0.0,0.99812,0.00187593,Involuntary,66275,5522.916666666667,0.0,Low Risk,518.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,518.0,Caa,bad,bad,50.0
820666083,Attrited Customer,41,M,2,Graduate,Single,$120K +,Blue,37,5,3,4,27742.0,2517,25225.0,0.835,8646,85,0.977,0.091,0.99807,0.00193323,Voluntary,133159,11096.583333333334,22.68265757477902,Low Risk,677.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,677.0,Baa,good,good,553.4000000000001
712979133,Attrited Customer,55,M,4,High School,Married,$80K - $120K,Blue,41,2,2,2,27560.0,900,26660.0,1.031,646,10,0.25,0.033,0.99146,0.00854,Involuntary,80160,6680.0,13.47305389221557,Low Risk,563.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,563.0,B,bad,bad,230.0
719443683,Attrited Customer,50,M,1,,Single,$120K +,Blue,39,3,2,3,27512.0,2137,25375.0,1.048,1149,25,0.562,0.078,0.99496,0.00504,Involuntary,189950,15829.166666666666,13.500394840747564,Low Risk,596.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,446.0,Ca,bad,bad,477.40000000000003
709309308,Attrited Customer,50,M,3,College,,$80K - $120K,Blue,37,1,3,2,27186.0,0,27186.0,0.504,1704,34,0.478,0.0,0.99452,0.00548,Involuntary,82559,6879.916666666667,0.0,Low Risk,688.0,1,5,2022-01-25 22:36:53.080121,14884.44,Yes,1,538.0,Caa,bad,bad,50.0
720272958,Attrited Customer,48,M,2,High School,Married,$120K +,Blue,36,3,3,3,27126.0,0,27126.0,0.953,1000,25,0.786,0.0,0.99661,0.00338788,Voluntary,153835,12819.583333333334,0.0,Low Risk,739.0,1,3,2021-04-26 22:36:53.080142,13760.69,No,0,739.0,A,good,good,50.0
709865883,Attrited Customer,38,M,2,High School,Divorced,$60K - $80K,Silver,25,1,2,3,26794.0,821,25973.0,0.848,8788,58,0.933,0.031,0.99409,0.00591,Involuntary,75260,6271.666666666667,13.090619186819028,Low Risk,615.0,1,1,2022-08-16 22:36:53.080163,16491.09,Yes,1,465.0,Ca,bad,bad,214.20000000000002
717368208,Attrited Customer,49,M,1,Graduate,Single,$120K +,Blue,36,6,2,4,26723.0,0,26723.0,0.716,2138,43,0.593,0.0,0.99675,0.00325077,Involuntary,186605,15550.416666666666,0.0,Low Risk,572.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,572.0,B,bad,bad,50.0
716390958,Attrited Customer,45,M,4,,Married,$120K +,Blue,31,1,4,3,26107.0,0,26107.0,0.55,1697,47,0.424,0.0,0.99763,0.00236635,Involuntary,134116,11176.333333333334,0.0,Low Risk,588.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,438.0,Ca,bad,bad,50.0
801380808,Attrited Customer,44,M,2,Doctorate,Married,$80K - $120K,Blue,38,1,2,1,25894.0,2517,23377.0,1.046,4847,49,0.815,0.097,0.99003,0.00997,Voluntary,89391,7449.25,33.78863643991006,Low Risk,580.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,430.0,Ca,bad,bad,553.4000000000001
794273283,Attrited Customer,51,M,3,Uneducated,Single,$80K - $120K,Blue,45,3,3,3,25670.0,0,25670.0,0.952,2709,51,0.645,0.0,0.99691,0.00308778,Involuntary,116240,9686.666666666666,0.0,Low Risk,566.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,416.0,Ca,bad,bad,50.0
798022683,Attrited Customer,43,M,1,Graduate,Married,$80K - $120K,Blue,37,4,2,3,25517.0,321,25196.0,0.769,2508,44,0.294,0.013,0.99447,0.00553,Involuntary,111953,9329.416666666666,3.4407295918823078,Low Risk,492.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,342.0,C,bad,bad,114.2
718279008,Attrited Customer,44,M,3,High School,Single,$60K - $80K,Silver,36,5,2,3,25276.0,0,25276.0,0.849,2282,38,0.583,0.0,0.9943,0.0057,Involuntary,76166,6347.166666666667,0.0,Low Risk,469.0,1,1,2021-08-21 22:36:53.080341,11149.68,No,0,469.0,Ca,good,good,50.0
720330558,Attrited Customer,44,M,3,Graduate,Married,$80K - $120K,Blue,25,5,2,3,25256.0,966,24290.0,0.488,2048,40,0.333,0.038,0.99499,0.00501,Voluntary,109844,9153.666666666666,10.553148100943156,Low Risk,564.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,564.0,B,good,good,243.20000000000002
712050933,Attrited Customer,48,M,4,College,Married,$80K - $120K,Blue,32,5,2,3,25190.0,0,25190.0,0.467,1533,41,0.323,0.0,0.9949,0.0051,Involuntary,81998,6833.166666666667,0.0,Low Risk,597.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,597.0,B,bad,bad,50.0
769396158,Attrited Customer,55,M,1,College,Single,$80K - $120K,Blue,43,2,2,3,24884.0,0,24884.0,0.072,5107,53,0.293,0.0,0.99431,0.00569,Involuntary,106884,8907.0,0.0,Low Risk,470.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,320.0,C,bad,bad,50.0
712531008,Attrited Customer,43,M,3,,Married,$120K +,Blue,34,4,3,2,24868.0,794,24074.0,0.649,2510,32,0.231,0.032,0.99515,0.00484967,Involuntary,164805,13733.75,5.781377992172568,Low Risk,531.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,531.0,Caa,good,good,208.8
712113558,Attrited Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,3,24844.0,1273,23571.0,0.437,6549,75,0.974,0.051,0.99671,0.00329379,Voluntary,97751,8145.916666666667,15.627461611645915,Low Risk,624.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,624.0,Ba,good,good,304.6
711538758,Attrited Customer,39,M,5,Graduate,Single,$60K - $80K,Blue,36,1,3,3,24657.0,633,24024.0,0.358,1954,46,0.394,0.026,0.99681,0.00319072,Involuntary,68800,5733.333333333333,11.040697674418604,Low Risk,506.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,356.0,C,bad,bad,176.60000000000002
804829533,Attrited Customer,59,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,24621.0,471,24150.0,0.85,2864,51,0.759,0.019,0.99903,0.00096743,Involuntary,61092,5091.0,9.251620506776664,Low Risk,627.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,627.0,Ba,bad,bad,144.2
716654808,Attrited Customer,48,M,4,High School,Single,$120K +,Blue,39,3,4,4,24593.0,0,24593.0,0.777,2084,31,0.55,0.0,0.99843,0.00156953,Involuntary,123784,10315.333333333334,0.0,Low Risk,523.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,373.0,C,bad,bad,50.0
780292683,Attrited Customer,55,M,1,Uneducated,Single,$120K +,Blue,41,3,4,4,24542.0,2354,22188.0,0.314,984,24,0.263,0.096,0.99834,0.00165792,Voluntary,195185,16265.416666666666,14.472423598124855,Low Risk,583.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,583.0,B,good,good,520.8
779380908,Attrited Customer,51,M,1,,Married,$80K - $120K,Blue,39,4,3,4,24462.0,946,23516.0,0.475,1709,37,0.542,0.039,0.99813,0.00187387,Involuntary,84686,7057.166666666667,13.404813074179911,Low Risk,547.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,547.0,Caa,good,good,239.20000000000002
778860783,Attrited Customer,57,M,2,,Divorced,$120K +,Blue,38,1,2,4,24379.0,1116,23263.0,0.62,2836,41,0.281,0.046,0.99722,0.00277723,Involuntary,148226,12352.166666666666,9.034852185176689,Low Risk,603.0,1,4,2024-07-12 22:36:53.080433,8381.01,Yes,1,453.0,Ca,bad,bad,273.20000000000005
814191333,Attrited Customer,55,M,2,,Divorced,$120K +,Blue,50,5,4,3,24250.0,278,23972.0,0.647,2153,41,0.577,0.011,0.99752,0.00248146,Involuntary,197586,16465.5,1.6883787312866296,Low Risk,607.0,1,2,2023-05-13 22:36:53.080443,1216.24,Yes,1,457.0,Ca,bad,bad,105.6
719379858,Attrited Customer,39,M,1,Graduate,Married,$80K - $120K,Blue,36,2,2,3,24239.0,0,24239.0,0.94,8549,73,0.78,0.0,0.99447,0.00553,Voluntary,109594,9132.833333333334,0.0,Low Risk,745.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,745.0,A,good,good,50.0
719582058,Attrited Customer,41,M,3,Doctorate,Single,$80K - $120K,Blue,29,2,2,3,24001.0,1629,22372.0,0.965,9102,75,0.974,0.068,0.99653,0.00346592,Involuntary,90566,7547.166666666667,21.584258993441246,Low Risk,650.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,650.0,Baa,good,good,375.8
778643733,Attrited Customer,48,F,1,Uneducated,Single,$40K - $60K,Gold,28,3,2,1,23981.0,1454,22527.0,0.925,9140,64,0.684,0.061,0.98707,0.01293,Involuntary,49947,4162.25,34.9330290107514,Low Risk,559.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,559.0,B,good,good,340.8
714077583,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,31,2,3,4,23981.0,593,23388.0,0.987,4758,65,0.512,0.025,0.99909,0.00091227,Involuntary,47157,3929.75,15.090018449010751,Low Risk,564.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,414.0,Ca,bad,bad,168.60000000000002
717571683,Attrited Customer,47,F,4,Uneducated,Married,$40K - $60K,Gold,34,2,3,3,23981.0,0,23981.0,0.196,4536,61,0.605,0.0,0.99735,0.0026529,Voluntary,51661,4305.083333333333,0.0,Low Risk,578.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,428.0,Ca,bad,bad,50.0
714894708,Attrited Customer,53,M,1,Uneducated,,$120K +,Blue,45,4,4,2,23958.0,2517,21441.0,0.702,2777,45,0.552,0.105,0.99526,0.00474303,Involuntary,192174,16014.5,15.717006462893005,Low Risk,608.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,608.0,Ba,good,good,553.4000000000001
827984658,Attrited Customer,49,M,3,Post-Graduate,Married,$80K - $120K,Blue,45,3,0,4,23870.0,0,23870.0,0.604,1885,39,0.345,0.0,0.98619,0.01381,Involuntary,116439,9703.25,0.0,Low Risk,491.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,341.0,C,bad,bad,50.0
715076358,Attrited Customer,57,M,1,Post-Graduate,,$80K - $120K,Blue,36,4,3,3,23714.0,0,23714.0,0.981,8463,62,0.824,0.0,0.99702,0.00298315,Involuntary,94944,7912.0,0.0,Low Risk,696.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,696.0,Baa,good,good,50.0
720654183,Attrited Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,35,2,3,3,23542.0,1307,22235.0,0.462,2152,46,0.438,0.056,0.99686,0.00314112,Voluntary,86409,7200.75,18.150887060375656,Low Risk,743.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,593.0,B,bad,bad,311.40000000000003
719547033,Attrited Customer,40,M,4,,Married,$80K - $120K,Blue,31,1,3,6,23502.0,0,23502.0,0.839,7957,60,0.875,0.0,0.99945,0.00055285,Involuntary,85250,7104.166666666667,0.0,Low Risk,517.0,1,5,2021-12-27 22:36:53.080558,13956.82,No,0,517.0,Caa,good,good,50.0
712021233,Attrited Customer,33,M,3,Graduate,Married,$60K - $80K,Blue,15,5,1,3,23399.0,0,23399.0,1.051,9356,74,0.85,0.0,0.98971,0.01029,Involuntary,68947,5745.583333333333,0.0,Low Risk,638.0,1,5,2024-04-20 22:36:53.080579,12403.37,No,0,638.0,Ba,good,good,50.0
822132858,Attrited Customer,41,M,4,Uneducated,Married,$80K - $120K,Blue,37,1,2,2,23250.0,0,23250.0,0.564,2205,43,0.654,0.0,0.99192,0.00808,Involuntary,94294,7857.833333333333,0.0,Low Risk,638.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,638.0,Ba,bad,bad,50.0
714524583,Attrited Customer,56,M,3,Uneducated,Married,$80K - $120K,Blue,46,1,3,3,23240.0,1534,21706.0,0.971,9441,82,0.907,0.066,0.99691,0.00308778,Voluntary,118408,9867.333333333334,15.546246875211134,Low Risk,565.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,565.0,B,good,good,356.8
708867408,Attrited Customer,52,M,2,High School,Married,$60K - $80K,Blue,40,3,4,2,23128.0,1958,21170.0,0.604,2050,35,0.667,0.085,0.99529,0.00470886,Involuntary,77432,6452.666666666667,30.344043806178323,Low Risk,519.0,1,3,2025-04-20 22:36:53.080589,18618.9,No,0,519.0,Caa,good,good,441.6
789412458,Attrited Customer,44,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,6,3,4,23026.0,2517,20509.0,1.032,4909,52,0.625,0.109,0.99836,0.00164342,Involuntary,64668,5389.0,46.70625347930971,Medium Risk,527.0,1,3,2022-07-04 22:36:53.080630,8736.61,No,0,527.0,Caa,good,good,553.4000000000001
709213458,Attrited Customer,42,M,3,High School,Married,$80K - $120K,Blue,36,1,3,2,22993.0,0,22993.0,1.004,7867,75,0.786,0.0,0.99452,0.00548,Involuntary,90583,7548.583333333333,0.0,Low Risk,645.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,645.0,Ba,good,good,50.0
708121908,Attrited Customer,48,M,4,,Married,$80K - $120K,Blue,36,2,3,2,22917.0,0,22917.0,0.574,2045,45,0.5,0.0,0.9952,0.00479863,Voluntary,107161,8930.083333333334,0.0,Low Risk,626.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,626.0,Ba,good,good,50.0
717185658,Attrited Customer,51,M,1,High School,Married,$80K - $120K,Blue,36,4,3,4,22754.0,0,22754.0,0.799,8531,77,0.791,0.0,0.99788,0.00211827,Involuntary,114459,9538.25,0.0,Low Risk,539.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,539.0,Caa,good,good,50.0
712457208,Attrited Customer,58,M,1,Graduate,Single,$80K - $120K,Blue,36,6,3,4,22718.0,0,22718.0,0.747,8100,77,0.833,0.0,0.99794,0.00205937,Involuntary,114412,9534.333333333334,0.0,Low Risk,560.0,1,5,2023-01-12 22:36:53.080650,2704.42,Yes,1,410.0,Ca,bad,bad,50.0
708419733,Attrited Customer,47,M,3,College,Single,$60K - $80K,Blue,39,5,3,2,22599.0,0,22599.0,1.039,4739,55,0.486,0.0,0.99452,0.00548,Involuntary,62085,5173.75,0.0,Low Risk,561.0,1,5,2024-10-26 22:36:53.080661,19452.27,No,0,561.0,B,good,good,50.0
711224733,Attrited Customer,32,M,0,High School,Married,$120K +,Blue,27,3,3,4,22382.0,0,22382.0,0.418,695,10,0.25,0.0,0.99768,0.00231656,Voluntary,124216,10351.333333333334,0.0,Low Risk,842.0,1,5,2022-05-21 22:36:53.080681,9926.64,No,0,842.0,Aaa,good,good,50.0
711794358,Attrited Customer,61,M,0,College,Single,$80K - $120K,Blue,50,2,4,3,21398.0,0,21398.0,0.695,3119,53,0.767,0.0,0.99673,0.00326683,Involuntary,112775,9397.916666666666,0.0,Low Risk,552.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,552.0,B,good,good,50.0
720950283,Attrited Customer,47,M,3,High School,Married,$80K - $120K,Blue,34,3,3,3,21359.0,0,21359.0,0.551,2064,63,0.853,0.0,0.99673,0.00326528,Involuntary,80658,6721.5,0.0,Low Risk,594.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,594.0,B,bad,bad,50.0
807584958,Attrited Customer,50,M,3,Uneducated,Married,$60K - $80K,Blue,45,2,2,5,21096.0,0,21096.0,0.637,1882,39,0.345,0.0,0.99834,0.00165524,Involuntary,61338,5111.5,0.0,Low Risk,468.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,468.0,Ca,good,good,50.0
824140908,Attrited Customer,52,M,3,Uneducated,Single,$120K +,Blue,48,5,3,4,20974.0,0,20974.0,0.0,1246,27,0.0,0.0,0.99819,0.00181217,Voluntary,156646,13053.833333333334,0.0,Low Risk,630.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,630.0,Ba,good,good,50.0
719309958,Attrited Customer,55,M,3,Doctorate,Single,$80K - $120K,Blue,35,4,1,3,20865.0,0,20865.0,0.881,837,25,0.667,0.0,0.99286,0.00714,Involuntary,113373,9447.75,0.0,Low Risk,628.0,0,0,1900-01-01 00:00:00.000000,0.0,Yes,1,478.0,Ca,bad,bad,50.0
708301683,Attrited Customer,40,M,2,Uneducated,Married,$80K - $120K,Blue,30,6,2,3,20798.0,1059,19739.0,1.049,8038,90,0.837,0.051,0.99495,0.00505,Involuntary,103085,8590.416666666666,12.32769074065092,Low Risk,690.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,690.0,Baa,good,good,261.8
