CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue,Income_Category_Inferred,Income_Category_Complete
717521508,Existing Customer,41,M,3,High School,Single,$80K - $120K,Gold,28,2,2,0,34516.0,2098,32418.0,0.746,6932.0,87.0,0.526,0.061,4.88e-05,0.99995,Existing Customer,85634.0,7136.166666666667,29.399537566854285,Low Risk,816.0,1,3,2024-05-31 22:37:53.621178,15112.26,No,0,816.0,Aaa,good,good,469.6,>$120K,$80K - $120K
719658858,Existing Customer,50,F,4,Doctorate,Married,,Silver,36,3,2,1,34516.0,2096,32420.0,0.666,7042.0,73.0,0.553,0.061,9.41e-05,0.99991,Existing Customer,,,,High Risk,713.0,1,2,2025-01-18 22:37:53.621214,11790.81,No,0,713.0,A,good,good,469.2000000000001,>$120K,>$120K
717370533,Existing Customer,40,M,3,Post-Graduate,Single,$120K +,Blue,26,1,2,1,34516.0,2088,32428.0,0.627,6453.0,89.0,0.589,0.06,8.38e-05,0.99992,Existing Customer,165806.0,13817.166666666666,15.111636490838693,Low Risk,484.0,0,0,,0.0,No,0,484.0,Ca,good,good,467.6,>$120K,$120K +
779685558,Existing Customer,53,M,5,Graduate,Single,$120K +,Gold,36,2,4,1,34516.0,2088,32428.0,0.822,15290.0,123.0,0.732,0.06,0.00015593,0.99984,Existing Customer,192102.0,16008.5,13.043070868601056,Low Risk,655.0,0,0,,0.0,No,0,655.0,Baa,good,good,467.6,>$120K,$120K +
712372158,Existing Customer,45,M,4,,Married,$120K +,Blue,33,6,1,3,34516.0,2086,32430.0,0.986,1859.0,47.0,0.958,0.06,0.00010679,0.99989,Existing Customer,130651.0,10887.583333333334,19.159440034902143,Low Risk,530.0,0,0,,0.0,No,0,530.0,Caa,good,good,467.2000000000001,>$120K,$120K +
713600958,Existing Customer,50,M,1,,Married,$120K +,Blue,38,4,5,3,34516.0,2076,32440.0,0.812,3647.0,65.0,0.667,0.06,0.00034859,0.99965,Existing Customer,128170.0,10680.833333333334,19.43668565186861,Low Risk,499.0,0,0,,0.0,Yes,1,349.0,C,bad,bad,465.2000000000001,>$120K,$120K +
794494308,Existing Customer,42,M,3,Uneducated,Married,$120K +,Platinum,23,3,4,3,34516.0,2070,32446.0,0.88,13781.0,102.0,0.545,0.06,0.00067743,0.99932,Existing Customer,183307.0,15275.583333333334,13.551037330816607,Low Risk,809.0,1,4,2021-05-30 22:37:53.621232,17450.43,No,0,809.0,Aaa,good,good,464.0,>$120K,$120K +
779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516.0,2061,32455.0,0.722,1350.0,32.0,0.455,0.06,0.00022488,0.99978,Existing Customer,76042.0,6336.833333333333,32.524131401067834,Low Risk,837.0,0,0,,0.0,No,0,837.0,Aaa,good,good,462.2000000000001,>$120K,$60K - $80K
713977308,Existing Customer,62,M,1,Graduate,Single,$120K +,Blue,53,4,3,4,34516.0,2061,32455.0,0.564,3820.0,76.0,0.767,0.06,0.00048435,0.99952,Existing Customer,170991.0,14249.25,14.463919153639665,Low Risk,451.0,0,0,,0.0,No,0,451.0,Ca,good,good,462.2000000000001,>$120K,$120K +
712287333,Existing Customer,39,M,1,Uneducated,Single,$80K - $120K,Blue,30,3,1,4,34516.0,2055,32461.0,0.589,4048.0,74.0,0.51,0.06,0.00015252,0.99985,Existing Customer,88913.0,7409.416666666667,27.73497688751926,Low Risk,839.0,0,0,,0.0,No,0,839.0,Aaa,good,good,461.0,>$120K,$80K - $120K
713843283,Existing Customer,41,F,3,,Married,,Silver,34,5,3,3,34516.0,2053,32463.0,1.034,1487.0,26.0,0.733,0.059,0.00031177,0.99969,Existing Customer,,,,High Risk,503.0,0,0,,0.0,No,0,503.0,Caa,good,good,460.6,>$120K,>$120K
774675933,Existing Customer,40,M,3,College,Divorced,$80K - $120K,Silver,34,2,1,3,34516.0,2052,32464.0,0.477,3510.0,62.0,0.476,0.059,8.44e-05,0.99992,Existing Customer,80000.0,6666.666666666667,30.779999999999998,Low Risk,555.0,0,0,,0.0,No,0,555.0,B,good,good,460.4,>$120K,$80K - $120K
787467858,Existing Customer,43,M,1,High School,Married,$80K - $120K,Silver,30,1,1,3,34516.0,2045,32471.0,0.59,4081.0,54.0,0.421,0.059,7.64e-05,0.99992,Existing Customer,81104.0,6758.666666666667,30.257447228250143,Low Risk,709.0,1,1,2021-02-01 22:37:53.621243,11165.03,No,0,709.0,A,good,good,459.0,>$120K,$80K - $120K
713105508,Existing Customer,46,M,3,High School,Single,$60K - $80K,Silver,29,4,3,3,34516.0,2040,32476.0,0.764,3754.0,53.0,1.038,0.059,0.00027574,0.99972,Existing Customer,60643.0,5053.583333333333,40.36739607209406,Medium Risk,759.0,0,0,,0.0,No,0,759.0,Aa,good,good,458.0,>$120K,$60K - $80K
708710283,Existing Customer,45,M,5,Doctorate,Married,$120K +,Silver,36,6,1,4,34516.0,2038,32478.0,1.007,4067.0,75.0,1.206,0.059,0.00021333,0.99979,Existing Customer,120661.0,10055.083333333334,20.268355143749844,Low Risk,640.0,0,0,,0.0,No,0,640.0,Ba,good,good,457.6,>$120K,$120K +
719768658,Existing Customer,31,F,0,College,Married,,Silver,24,2,3,1,34516.0,2032,32484.0,0.82,14544.0,104.0,0.705,0.059,8.18e-05,0.99992,Existing Customer,,,,High Risk,667.0,0,0,,0.0,No,0,667.0,Baa,good,good,456.4,>$120K,>$120K
711813258,Existing Customer,56,M,2,College,Single,$60K - $80K,Gold,43,2,1,2,34516.0,2022,32494.0,0.761,13633.0,116.0,0.785,0.059,6.17e-05,0.99994,Existing Customer,63697.0,5308.083333333333,38.092845816914455,Medium Risk,493.0,0,0,,0.0,No,0,493.0,Ca,good,good,454.4,>$120K,$60K - $80K
710301858,Existing Customer,49,F,5,High School,Married,,Silver,36,6,2,2,34516.0,2019,32497.0,0.614,3820.0,72.0,0.532,0.058,0.00010322,0.9999,Existing Customer,,,,High Risk,611.0,1,3,2025-06-24 22:37:53.621254,4119.73,No,0,611.0,Ba,good,good,453.8,>$120K,>$120K
812618883,Existing Customer,47,M,2,High School,Divorced,,Silver,42,1,2,2,34516.0,2019,32497.0,0.706,7774.0,95.0,0.583,0.058,0.0001,0.9999,Existing Customer,,,,High Risk,651.0,0,0,,0.0,No,0,651.0,Baa,good,good,453.8,>$120K,>$120K
718379358,Existing Customer,39,M,1,,Single,$80K - $120K,Silver,28,3,1,3,34516.0,2017,32499.0,0.93,8453.0,90.0,0.731,0.058,8.64e-05,0.99991,Existing Customer,104715.0,8726.25,23.11416702478155,Low Risk,719.0,0,0,,0.0,No,0,719.0,A,good,good,453.4,>$120K,$80K - $120K
720897783,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,30,6,2,5,34516.0,2010,32506.0,0.594,2776.0,59.0,0.735,0.058,0.00054528,0.99945,Existing Customer,134221.0,11185.083333333334,17.970362312901855,Low Risk,800.0,1,5,2024-10-11 22:37:53.621264,16540.53,No,0,800.0,Aaa,good,good,452.0,>$120K,$120K +
713133258,Existing Customer,38,M,3,,Single,$80K - $120K,Silver,36,2,2,3,34516.0,2008,32508.0,0.858,8872.0,86.0,0.593,0.058,0.00019729,0.9998,Existing Customer,110079.0,9173.25,21.88973373668002,Low Risk,753.0,0,0,,0.0,No,0,753.0,Aa,good,good,451.6,>$120K,$80K - $120K
771626283,Existing Customer,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum,42,1,3,1,34516.0,1996,32520.0,0.988,15033.0,114.0,0.81,0.058,0.00022173,0.99978,Existing Customer,79123.0,6593.583333333333,30.271855212769992,Low Risk,720.0,0,0,,0.0,No,0,720.0,A,good,good,449.2000000000001,>$120K,$60K - $80K
721227258,Existing Customer,51,M,1,Post-Graduate,Married,$120K +,Silver,31,2,5,2,34516.0,1991,32525.0,0.718,7520.0,79.0,0.681,0.058,0.00020049,0.9998,Existing Customer,188213.0,15684.416666666666,12.694128460839583,Low Risk,664.0,0,0,,0.0,No,0,664.0,Baa,good,good,448.2000000000001,>$120K,$120K +
824150733,Existing Customer,43,M,2,High School,Married,$80K - $120K,Silver,39,3,1,3,34516.0,1987,32529.0,0.673,16177.0,122.0,0.848,0.058,8.14e-05,0.99992,Existing Customer,119535.0,9961.25,19.947295771113062,Low Risk,701.0,0,0,,0.0,No,0,701.0,A,good,good,447.4,>$120K,$80K - $120K
771484908,Existing Customer,31,M,0,Graduate,Divorced,$80K - $120K,Silver,19,1,3,3,34516.0,1984,32532.0,0.757,14969.0,96.0,0.811,0.057,0.00023457,0.99977,Existing Customer,96171.0,8014.25,24.75590354680725,Low Risk,639.0,0,0,,0.0,No,0,639.0,Ba,good,good,446.8,>$120K,$80K - $120K
778873608,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,25,3,1,1,34516.0,1984,32532.0,0.734,14335.0,116.0,0.758,0.057,3.24e-05,0.99997,Existing Customer,112458.0,9371.5,21.170570346262604,Low Risk,745.0,0,0,,0.0,No,0,745.0,A,good,good,446.8,>$120K,$80K - $120K
714832383,Existing Customer,35,M,0,High School,Single,$80K - $120K,Gold,29,6,2,3,34516.0,1965,32551.0,1.044,2949.0,70.0,1.0,0.057,0.00018399,0.99982,Existing Customer,82614.0,6884.5,28.542377805214613,Low Risk,662.0,1,2,2022-07-26 22:37:53.621275,15769.19,No,0,662.0,Baa,good,good,443.0,>$120K,$80K - $120K
797491683,Attrited Customer,45,M,5,,Married,$80K - $120K,Silver,39,2,2,3,34516.0,1964,32552.0,0.624,2234.0,49.0,0.361,0.057,0.99493,0.00507,Involuntary,99994.0,8332.833333333334,23.56941416484989,Low Risk,666.0,1,4,2021-08-01 22:37:53.621286,19460.94,No,0,666.0,Baa,good,good,442.8,>$120K,$80K - $120K
709910733,Existing Customer,49,F,4,High School,Single,,Silver,30,2,3,2,34516.0,1963,32553.0,0.758,13174.0,86.0,0.792,0.057,0.0001657,0.99983,Existing Customer,,,,High Risk,657.0,1,3,2022-05-10 22:37:53.621297,2324.85,No,0,657.0,Baa,good,good,442.6,>$120K,>$120K
712000758,Existing Customer,51,M,4,Uneducated,Single,$120K +,Silver,39,5,2,1,34516.0,1959,32557.0,0.888,3997.0,54.0,0.929,0.057,6.69e-05,0.99993,Existing Customer,165544.0,13795.333333333334,14.200454259894649,Low Risk,686.0,0,0,,0.0,No,0,686.0,Baa,good,good,441.8,>$120K,$120K +
712494108,Existing Customer,38,M,2,Post-Graduate,Single,$60K - $80K,Silver,36,3,3,4,34516.0,1954,32562.0,0.436,1872.0,52.0,0.486,0.057,0.0005486,0.99945,Existing Customer,79733.0,6644.416666666667,29.408149699622488,Low Risk,787.0,0,0,,0.0,No,0,787.0,Aa,good,good,440.8,>$120K,$60K - $80K
794482158,Existing Customer,46,M,3,College,Single,$80K - $120K,Silver,32,2,1,3,34516.0,1954,32562.0,0.755,7594.0,69.0,0.725,0.057,8.44e-05,0.99992,Existing Customer,102751.0,8562.583333333334,22.820215861646115,Low Risk,816.0,0,0,,0.0,No,0,816.0,Aaa,good,good,440.8,>$120K,$80K - $120K
715627833,Existing Customer,48,M,3,High School,Married,$60K - $80K,Gold,37,6,2,0,34516.0,1948,32568.0,0.666,4539.0,75.0,0.705,0.056,4.88e-05,0.99995,Existing Customer,71875.0,5989.583333333333,32.52313043478261,Low Risk,502.0,0,0,,0.0,No,0,502.0,Caa,good,good,439.6,>$120K,$60K - $80K
787623858,Existing Customer,43,M,2,Uneducated,Divorced,$120K +,Silver,24,4,2,0,34516.0,1938,32578.0,0.426,1215.0,45.0,0.406,0.056,3.9e-05,0.99996,Existing Customer,174979.0,14581.583333333334,13.290737745672338,Low Risk,729.0,0,0,,0.0,Yes,1,579.0,B,bad,bad,437.6,>$120K,$120K +
714926508,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Silver,45,5,4,2,34516.0,1938,32578.0,0.807,2275.0,46.0,0.438,0.056,0.00019642,0.9998,Existing Customer,89111.0,7425.916666666667,26.09778815185555,Low Risk,666.0,0,0,,0.0,No,0,666.0,Baa,good,good,437.6,>$120K,$80K - $120K
716071233,Existing Customer,42,M,0,High School,,$80K - $120K,Silver,35,5,2,3,34516.0,1934,32582.0,0.626,4613.0,73.0,0.553,0.056,0.0001443,0.99986,Existing Customer,89235.0,7436.25,26.007732391998655,Low Risk,701.0,0,0,,0.0,No,0,701.0,A,good,good,436.8,>$120K,$80K - $120K
712152408,Existing Customer,44,M,4,High School,Single,$60K - $80K,Gold,29,1,2,1,34516.0,1930,32586.0,0.615,12478.0,97.0,0.764,0.056,8.06e-05,0.99992,Existing Customer,69418.0,5784.833333333333,33.36310467025844,Low Risk,637.0,0,0,,0.0,No,0,637.0,Ba,good,good,436.0,>$120K,$60K - $80K
793560033,Existing Customer,47,F,3,Uneducated,Single,,Silver,33,2,2,3,34516.0,1930,32586.0,0.93,16369.0,125.0,0.736,0.056,0.00018455,0.99982,Existing Customer,,,,High Risk,829.0,0,0,,0.0,No,0,829.0,Aaa,good,good,436.0,>$120K,>$120K
714754533,Existing Customer,51,M,0,Doctorate,Single,$120K +,Platinum,44,3,2,3,34516.0,1925,32591.0,0.764,8012.0,87.0,0.582,0.056,0.00041292,0.99959,Existing Customer,132127.0,11010.583333333334,17.48317906256859,Low Risk,490.0,0,0,,0.0,No,0,490.0,Ca,good,good,435.0,>$120K,$120K +
718267233,Existing Customer,50,M,1,Graduate,Married,$120K +,Silver,38,4,3,3,34516.0,1915,32601.0,0.625,3828.0,65.0,1.321,0.055,0.00025657,0.99974,Existing Customer,180029.0,15002.416666666666,12.764610146143122,Low Risk,606.0,0,0,,0.0,No,0,606.0,Ba,good,good,433.0,>$120K,$120K +
719787633,Existing Customer,47,M,0,Graduate,Married,$80K - $120K,Silver,36,3,2,1,34516.0,1913,32603.0,0.84,7535.0,92.0,0.673,0.055,5.32e-05,0.99995,Existing Customer,86077.0,7173.083333333333,26.669145067788147,Low Risk,464.0,1,1,2021-01-16 22:37:53.621307,12029.01,No,0,464.0,Ca,good,good,432.6,>$120K,$80K - $120K
714949758,Existing Customer,51,F,3,Graduate,Single,,Platinum,42,3,1,4,34516.0,1913,32603.0,0.851,16712.0,123.0,0.708,0.055,0.00028487,0.99972,Existing Customer,,,,High Risk,750.0,0,0,,0.0,No,0,750.0,Aa,good,good,432.6,>$120K,>$120K
719885883,Existing Customer,53,M,3,College,Single,$120K +,Blue,36,6,2,0,34516.0,1901,32615.0,0.914,1497.0,43.0,1.15,0.055,4.24e-05,0.99996,Existing Customer,133119.0,11093.25,17.136546999301377,Low Risk,514.0,0,0,,0.0,No,0,514.0,Caa,good,good,430.2000000000001,>$120K,$120K +
719568333,Existing Customer,39,M,3,,Single,$80K - $120K,Silver,36,5,3,2,34516.0,1900,32616.0,1.002,1668.0,36.0,0.714,0.055,0.00018538,0.99981,Existing Customer,85352.0,7112.666666666667,26.712906551691816,Low Risk,794.0,1,4,2023-07-26 22:37:53.621318,10087.55,No,0,794.0,Aa,good,good,430.0,>$120K,$80K - $120K
715378383,Existing Customer,43,F,4,Graduate,Single,,Silver,36,4,3,4,34516.0,1893,32623.0,0.748,3639.0,76.0,1.0,0.055,0.00048899,0.99951,Existing Customer,,,,High Risk,776.0,1,2,2023-02-17 22:37:53.621328,13582.01,No,0,776.0,Aa,good,good,428.6,>$120K,>$120K
716933283,Existing Customer,52,M,2,High School,Single,$60K - $80K,Gold,39,4,1,1,34516.0,1882,32634.0,0.743,14738.0,116.0,0.758,0.055,3.72e-05,0.99996,Existing Customer,60139.0,5011.583333333333,37.553002211543266,Medium Risk,458.0,0,0,,0.0,No,0,458.0,Ca,good,good,426.4,>$120K,$60K - $80K
717340608,Existing Customer,51,F,3,High School,Single,,Gold,39,1,1,2,34516.0,1873,32643.0,0.629,7703.0,104.0,0.677,0.054,6.4e-05,0.99994,Existing Customer,,,,High Risk,793.0,0,0,,0.0,No,0,793.0,Aa,good,good,424.6,>$120K,>$120K
796990908,Existing Customer,35,M,3,Post-Graduate,Single,$80K - $120K,Silver,29,5,3,2,34516.0,1872,32644.0,1.068,2227.0,61.0,1.103,0.054,0.00019844,0.9998,Existing Customer,87098.0,7258.166666666667,25.79163700659028,Low Risk,578.0,0,0,,0.0,No,0,578.0,B,good,good,424.4,>$120K,$80K - $120K
713048733,Existing Customer,50,M,2,Uneducated,Married,$120K +,Blue,40,3,1,1,34516.0,1871,32645.0,0.356,4054.0,75.0,0.364,0.054,3.42e-05,0.99997,Existing Customer,160238.0,13353.166666666666,14.011657659231894,Low Risk,585.0,0,0,,0.0,No,0,585.0,B,good,good,424.2000000000001,>$120K,$120K +
715252383,Existing Customer,58,F,2,High School,Divorced,,Gold,36,5,4,3,34516.0,1864,32652.0,0.664,3595.0,52.0,0.733,0.054,0.00040944,0.99959,Existing Customer,,,,High Risk,512.0,0,0,,0.0,No,0,512.0,Caa,good,good,422.8,>$120K,>$120K
789334458,Existing Customer,43,F,3,Graduate,,,Silver,33,3,1,3,34516.0,1858,32658.0,0.622,4197.0,67.0,0.523,0.054,8.69e-05,0.99991,Existing Customer,,,,High Risk,588.0,0,0,,0.0,No,0,588.0,B,good,good,421.6,>$120K,>$120K
716247708,Existing Customer,51,M,4,College,Single,$120K +,Gold,33,2,2,2,34516.0,1848,32668.0,0.775,14149.0,103.0,0.689,0.054,0.00013371,0.99987,Existing Customer,171771.0,14314.25,12.910211851825979,Low Risk,530.0,1,1,2020-09-15 22:37:53.621338,19613.51,No,0,530.0,Caa,good,good,419.6,>$120K,$120K +
710325258,Existing Customer,52,M,1,,Married,$80K - $120K,Silver,36,6,1,0,34516.0,1847,32669.0,0.527,3284.0,65.0,0.477,0.054,1.89e-05,0.99998,Existing Customer,103224.0,8602.0,21.471750755638226,Low Risk,841.0,0,0,,0.0,No,0,841.0,Aaa,good,good,419.4,>$120K,$80K - $120K
789684258,Attrited Customer,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,3,3,34516.0,1847,32669.0,0.557,7842.0,61.0,0.794,0.054,0.9969,0.00309859,Voluntary,83260.0,6938.333333333333,26.62022579870286,Low Risk,473.0,0,0,,0.0,No,0,473.0,Ca,good,good,419.4,>$120K,$80K - $120K
713617608,Existing Customer,43,M,3,,Married,$120K +,Silver,33,5,2,3,34516.0,1844,32672.0,1.051,4217.0,79.0,0.795,0.053,0.00019729,0.9998,Existing Customer,196248.0,16354.0,11.275528922587746,Low Risk,612.0,0,0,,0.0,No,0,612.0,Ba,good,good,418.8,>$120K,$120K +
717418158,Existing Customer,42,M,5,,,$120K +,Blue,36,4,1,2,34516.0,1839,32677.0,0.69,1230.0,34.0,0.889,0.053,6.25e-05,0.99994,Existing Customer,178305.0,14858.75,12.376545806343064,Low Risk,738.0,0,0,,0.0,No,0,738.0,A,good,good,417.8,>$120K,$120K +
718337733,Existing Customer,50,F,2,Graduate,Married,,Gold,40,2,1,1,34516.0,1826,32690.0,0.718,14994.0,121.0,0.833,0.053,3.83e-05,0.99996,Existing Customer,,,,High Risk,828.0,1,2,2021-04-19 22:37:53.621349,10879.31,No,0,828.0,Aaa,good,good,415.2000000000001,>$120K,>$120K
712544358,Existing Customer,48,M,3,Graduate,Married,$120K +,Gold,36,1,4,2,34516.0,1823,32693.0,1.062,15552.0,108.0,0.831,0.053,0.00025987,0.99974,Existing Customer,192809.0,16067.416666666666,11.345943394758544,Low Risk,710.0,1,3,2023-10-18 22:37:53.621359,13871.9,No,0,710.0,A,good,good,414.6,>$120K,$120K +
715573758,Existing Customer,43,M,4,Uneducated,Married,$120K +,Silver,36,1,2,1,34516.0,1816,32700.0,0.995,15226.0,113.0,0.712,0.053,6.69e-05,0.99993,Existing Customer,125543.0,10461.916666666666,17.358195996590812,Low Risk,680.0,1,4,2024-09-10 22:37:53.621370,7270.66,No,0,680.0,Baa,good,good,413.2000000000001,>$120K,$120K +
713487633,Existing Customer,44,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,3,4,2,34516.0,1807,32709.0,0.665,7663.0,91.0,0.655,0.052,0.00026541,0.99973,Existing Customer,106279.0,8856.583333333334,20.40290179621562,Low Risk,490.0,0,0,,0.0,No,0,490.0,Ca,good,good,411.4,>$120K,$80K - $120K
709407933,Existing Customer,51,M,3,High School,Single,$80K - $120K,Silver,38,5,3,4,34516.0,1802,32714.0,0.912,4544.0,80.0,0.569,0.052,0.00047034,0.99953,Existing Customer,82847.0,6903.916666666667,26.101126172341786,Low Risk,477.0,0,0,,0.0,No,0,477.0,Ca,good,good,410.4,>$120K,$80K - $120K
708153558,Existing Customer,46,M,5,Doctorate,Divorced,$120K +,Blue,31,1,2,2,34516.0,1802,32714.0,0.871,7936.0,101.0,0.485,0.052,0.00017004,0.99983,Existing Customer,156997.0,13083.083333333334,13.773511595762974,Low Risk,584.0,0,0,,0.0,No,0,584.0,B,good,good,410.4,>$120K,$120K +
816776283,Existing Customer,42,M,4,High School,,$80K - $120K,Gold,37,5,1,2,34516.0,1797,32719.0,1.314,1534.0,30.0,0.875,0.052,6.47e-05,0.99994,Existing Customer,105702.0,8808.5,20.40074927626724,Low Risk,650.0,0,0,,0.0,No,0,650.0,Baa,good,good,409.4,>$120K,$80K - $120K
816772908,Existing Customer,38,M,3,High School,Single,$60K - $80K,Silver,33,6,1,2,34516.0,1793,32723.0,0.767,4533.0,78.0,0.472,0.052,5.02e-05,0.99995,Existing Customer,76198.0,6349.833333333333,28.236961600041997,Low Risk,777.0,0,0,,0.0,No,0,777.0,Aa,good,good,408.6,>$120K,$60K - $80K
711191808,Existing Customer,39,M,0,Graduate,Single,$80K - $120K,Gold,32,3,1,4,34516.0,1793,32723.0,0.545,4256.0,82.0,0.783,0.052,0.00015624,0.99984,Existing Customer,85874.0,7156.166666666667,25.055313598993873,Low Risk,717.0,0,0,,0.0,Yes,1,567.0,B,bad,bad,408.6,>$120K,$80K - $120K
719629308,Attrited Customer,55,F,2,,Single,,Silver,37,2,2,3,34516.0,1783,32733.0,0.821,8472.0,80.0,0.739,0.052,0.99477,0.00523,Involuntary,,,,High Risk,529.0,0,0,,0.0,Yes,1,379.0,C,bad,bad,406.6,>$120K,>$120K
789983133,Existing Customer,31,M,2,Graduate,,$80K - $120K,Silver,22,2,3,2,34516.0,1780,32736.0,0.839,14185.0,98.0,0.69,0.052,0.00016253,0.99984,Existing Customer,102293.0,8524.416666666666,20.881194216613064,Low Risk,482.0,0,0,,0.0,No,0,482.0,Ca,good,good,406.0,>$120K,$80K - $120K
709969758,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Platinum,35,4,3,3,34516.0,1774,32742.0,0.667,13966.0,115.0,0.667,0.051,0.00054523,0.99945,Existing Customer,62060.0,5171.666666666667,34.302288108282305,Low Risk,497.0,1,5,2023-08-04 22:37:53.621380,6329.92,No,0,497.0,Ca,good,good,404.8,>$120K,$60K - $80K
713833233,Existing Customer,49,M,5,Uneducated,Married,$80K - $120K,Silver,30,3,3,2,34516.0,1768,32748.0,0.767,15134.0,124.0,0.722,0.051,0.00017252,0.99983,Existing Customer,80400.0,6700.0,26.388059701492537,Low Risk,511.0,0,0,,0.0,No,0,511.0,Caa,good,good,403.6,>$120K,$80K - $120K
715971108,Existing Customer,51,M,4,Graduate,Single,$120K +,Blue,42,3,2,3,34516.0,1763,32753.0,1.266,1550.0,41.0,1.05,0.051,0.00020077,0.9998,Existing Customer,160863.0,13405.25,13.151563753007217,Low Risk,665.0,0,0,,0.0,No,0,665.0,Baa,good,good,402.6,>$120K,$120K +
708848208,Existing Customer,52,M,3,Uneducated,Single,$80K - $120K,Blue,40,6,3,2,34516.0,1757,32759.0,0.786,4223.0,81.0,0.653,0.051,0.00019191,0.99981,Existing Customer,105457.0,8788.083333333334,19.992982921949228,Low Risk,742.0,0,0,,0.0,No,0,742.0,A,good,good,401.4,>$120K,$80K - $120K
716319258,Existing Customer,43,M,4,Uneducated,Single,$120K +,Blue,36,1,1,3,34516.0,1742,32774.0,0.661,7360.0,82.0,0.745,0.05,9.99e-05,0.9999,Existing Customer,191308.0,15942.333333333334,10.926882304974177,Low Risk,548.0,0,0,,0.0,No,0,548.0,Caa,good,good,398.4,>$120K,$120K +
787231233,Existing Customer,34,M,5,Post-Graduate,Single,$80K - $120K,Silver,28,3,3,2,34516.0,1731,32785.0,0.605,2421.0,63.0,0.575,0.05,0.00019743,0.9998,Existing Customer,118146.0,9845.5,17.581636280534255,Low Risk,621.0,0,0,,0.0,No,0,621.0,Ba,good,good,396.2000000000001,>$120K,$80K - $120K
719070108,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Silver,35,4,1,3,34516.0,1726,32790.0,0.867,1729.0,52.0,0.677,0.05,8.37e-05,0.99992,Existing Customer,99881.0,8323.416666666666,20.7366766452078,Low Risk,809.0,1,3,2024-05-07 22:37:53.621391,7038.28,No,0,809.0,Aaa,good,good,395.2000000000001,>$120K,$80K - $120K
710362233,Existing Customer,48,M,3,,,$80K - $120K,Platinum,40,1,2,3,34516.0,1723,32793.0,0.628,13853.0,98.0,0.782,0.05,0.00037927,0.99962,Existing Customer,95639.0,7969.916666666667,21.61879567958678,Low Risk,663.0,1,3,2025-03-14 22:37:53.621401,1252.85,No,0,663.0,Baa,good,good,394.6,>$120K,$80K - $120K
789948408,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Blue,46,3,1,4,34516.0,1718,32798.0,0.51,5220.0,74.0,0.423,0.05,0.00015804,0.99984,Existing Customer,110959.0,9246.583333333334,18.579835795203632,Low Risk,484.0,0,0,,0.0,No,0,484.0,Ca,good,good,393.6,>$120K,$80K - $120K
709770408,Existing Customer,51,M,2,Graduate,Married,$120K +,Silver,36,1,1,2,34516.0,1702,32814.0,0.705,8652.0,98.0,0.849,0.049,4.98e-05,0.99995,Existing Customer,175641.0,14636.75,11.628264471279486,Low Risk,676.0,0,0,,0.0,No,0,676.0,Baa,good,good,390.4,>$120K,$120K +
712624383,Existing Customer,52,M,4,College,Single,$80K - $120K,Silver,41,1,1,2,34516.0,1701,32815.0,0.715,7707.0,99.0,0.5,0.049,5.07e-05,0.99995,Existing Customer,114788.0,9565.666666666666,17.78234658675123,Low Risk,550.0,0,0,,0.0,No,0,550.0,B,good,good,390.2000000000001,>$120K,$80K - $120K
718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,3,3,34516.0,1699,32817.0,0.771,1628.0,38.0,0.727,0.049,0.0002822,0.99972,Existing Customer,165052.0,13754.333333333334,12.352470736495166,Low Risk,580.0,0,0,,0.0,No,0,580.0,B,good,good,389.8,>$120K,$120K +
712685733,Existing Customer,57,F,3,,Single,,Silver,36,6,3,2,34516.0,1698,32818.0,0.823,3498.0,68.0,0.619,0.049,0.00018538,0.99981,Existing Customer,,,,High Risk,706.0,0,0,,0.0,No,0,706.0,A,good,good,389.6,>$120K,>$120K
