CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount
718379358,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Silver,28,3,1,3,34516.0,2017,32499.0,0.93,8453.0,90.0,0.731,0.058,8.64e-05,0.99991,Existing Customer,100754.0,8396.166666666666,24.022867578458428,Low Risk,719.0,0,0,,0.0
720897783,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,30,6,2,5,34516.0,2010,32506.0,0.594,2776.0,59.0,0.735,0.058,0.00054528,0.99945,Existing Customer,176858.0,14738.166666666666,13.638059912472153,Low Risk,800.0,1,5,2024-10-12 20:42:57.584660,16540.53
713133258,Existing Customer,38,M,3,Unknown,Single,$80K - $120K,Silver,36,2,2,3,34516.0,2008,32508.0,0.858,8872.0,86.0,0.593,0.058,0.00019729,0.9998,Existing Customer,95511.0,7959.25,25.228507711153693,Low Risk,753.0,0,0,,0.0
771626283,Existing Customer,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum,42,1,3,1,34516.0,1996,32520.0,0.988,15033.0,114.0,0.81,0.058,0.00022173,0.99978,Existing Customer,61217.0,5101.416666666667,39.12638646127709,Medium Risk,720.0,0,0,,0.0
721227258,Existing Customer,51,M,1,Post-Graduate,Married,$120K +,Silver,31,2,5,2,34516.0,1991,32525.0,0.718,7520.0,79.0,0.681,0.058,0.00020049,0.9998,Existing Customer,153309.0,12775.75,15.584212277165724,Low Risk,664.0,0,0,,0.0
824150733,Existing Customer,43,M,2,High School,Married,$80K - $120K,Silver,39,3,1,3,34516.0,1987,32529.0,0.673,16177.0,122.0,0.848,0.058,8.14e-05,0.99992,Existing Customer,97335.0,8111.25,24.49684080752042,Low Risk,701.0,0,0,,0.0
771484908,Existing Customer,31,M,0,Graduate,Divorced,$80K - $120K,Silver,19,1,3,3,34516.0,1984,32532.0,0.757,14969.0,96.0,0.811,0.057,0.00023457,0.99977,Existing Customer,95563.0,7963.583333333333,24.913407908918725,Low Risk,639.0,0,0,,0.0
778873608,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,25,3,1,1,34516.0,1984,32532.0,0.734,14335.0,116.0,0.758,0.057,3.24e-05,0.99997,Existing Customer,115978.0,9664.833333333334,20.528031178326923,Low Risk,745.0,0,0,,0.0
714832383,Existing Customer,35,M,0,High School,Single,$80K - $120K,Gold,29,6,2,3,34516.0,1965,32551.0,1.044,2949.0,70.0,1.0,0.057,0.00018399,0.99982,Existing Customer,112703.0,9391.916666666666,20.92224696769385,Low Risk,662.0,1,2,2022-07-27 20:42:57.584687,15769.19
797491683,Attrited Customer,45,M,5,Unknown,Married,$80K - $120K,Silver,39,2,2,3,34516.0,1964,32552.0,0.624,2234.0,49.0,0.361,0.057,0.99493,0.00507,Involuntary,94472.0,7872.666666666667,24.947074265390803,Low Risk,666.0,1,4,2021-08-02 20:42:57.584710,19460.94
709910733,Existing Customer,49,F,4,High School,Single,Unknown,Silver,30,2,3,2,34516.0,1963,32553.0,0.758,13174.0,86.0,0.792,0.057,0.0001657,0.99983,Existing Customer,,,,High Risk,657.0,1,3,2022-05-11 20:42:57.584721,2324.85
712000758,Existing Customer,51,M,4,Uneducated,Single,$120K +,Silver,39,5,2,1,34516.0,1959,32557.0,0.888,3997.0,54.0,0.929,0.057,6.69e-05,0.99993,Existing Customer,146497.0,12208.083333333334,16.046744984538932,Low Risk,686.0,0,0,,0.0
712494108,Existing Customer,38,M,2,Post-Graduate,Single,$60K - $80K,Silver,36,3,3,4,34516.0,1954,32562.0,0.436,1872.0,52.0,0.486,0.057,0.0005486,0.99945,Existing Customer,63192.0,5266.0,37.10596278009874,Medium Risk,787.0,0,0,,0.0
794482158,Existing Customer,46,M,3,College,Single,$80K - $120K,Silver,32,2,1,3,34516.0,1954,32562.0,0.755,7594.0,69.0,0.725,0.057,8.44e-05,0.99992,Existing Customer,96001.0,8000.083333333333,24.424745575566924,Low Risk,816.0,0,0,,0.0
715627833,Existing Customer,48,M,3,High School,Married,$60K - $80K,Gold,37,6,2,0,34516.0,1948,32568.0,0.666,4539.0,75.0,0.705,0.056,4.88e-05,0.99995,Existing Customer,78863.0,6571.916666666667,29.64127664430721,Low Risk,502.0,0,0,,0.0
787623858,Existing Customer,43,M,2,Uneducated,Divorced,$120K +,Silver,24,4,2,0,34516.0,1938,32578.0,0.426,1215.0,45.0,0.406,0.056,3.9e-05,0.99996,Existing Customer,169427.0,14118.916666666666,13.72626558930985,Low Risk,729.0,0,0,,0.0
714926508,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Silver,45,5,4,2,34516.0,1938,32578.0,0.807,2275.0,46.0,0.438,0.056,0.00019642,0.9998,Existing Customer,86127.0,7177.25,27.00198544010589,Low Risk,666.0,0,0,,0.0
716071233,Existing Customer,42,M,0,High School,Unknown,$80K - $120K,Silver,35,5,2,3,34516.0,1934,32582.0,0.626,4613.0,73.0,0.553,0.056,0.0001443,0.99986,Existing Customer,119091.0,9924.25,19.48761871174144,Low Risk,701.0,0,0,,0.0
712152408,Existing Customer,44,M,4,High School,Single,$60K - $80K,Gold,29,1,2,1,34516.0,1930,32586.0,0.615,12478.0,97.0,0.764,0.056,8.06e-05,0.99992,Existing Customer,73310.0,6109.166666666667,31.59187014049925,Low Risk,637.0,0,0,,0.0
793560033,Existing Customer,47,F,3,Uneducated,Single,Unknown,Silver,33,2,2,3,34516.0,1930,32586.0,0.93,16369.0,125.0,0.736,0.056,0.00018455,0.99982,Existing Customer,,,,High Risk,829.0,0,0,,0.0
714754533,Existing Customer,51,M,0,Doctorate,Single,$120K +,Platinum,44,3,2,3,34516.0,1925,32591.0,0.764,8012.0,87.0,0.582,0.056,0.00041292,0.99959,Existing Customer,182288.0,15190.666666666666,12.67225489335557,Low Risk,490.0,0,0,,0.0
718267233,Existing Customer,50,M,1,Graduate,Married,$120K +,Silver,38,4,3,3,34516.0,1915,32601.0,0.625,3828.0,65.0,1.321,0.055,0.00025657,0.99974,Existing Customer,180649.0,15054.083333333334,12.720801111547807,Low Risk,606.0,0,0,,0.0
719787633,Existing Customer,47,M,0,Graduate,Married,$80K - $120K,Silver,36,3,2,1,34516.0,1913,32603.0,0.84,7535.0,92.0,0.673,0.055,5.32e-05,0.99995,Existing Customer,118350.0,9862.5,19.396704689480355,Low Risk,464.0,1,1,2021-01-17 20:42:57.584732,12029.01
714949758,Existing Customer,51,F,3,Graduate,Single,Unknown,Platinum,42,3,1,4,34516.0,1913,32603.0,0.851,16712.0,123.0,0.708,0.055,0.00028487,0.99972,Existing Customer,,,,High Risk,750.0,0,0,,0.0
719885883,Existing Customer,53,M,3,College,Single,$120K +,Blue,36,6,2,0,34516.0,1901,32615.0,0.914,1497.0,43.0,1.15,0.055,4.24e-05,0.99996,Existing Customer,166640.0,13886.666666666666,13.689390302448393,Low Risk,514.0,0,0,,0.0
719568333,Existing Customer,39,M,3,Unknown,Single,$80K - $120K,Silver,36,5,3,2,34516.0,1900,32616.0,1.002,1668.0,36.0,0.714,0.055,0.00018538,0.99981,Existing Customer,114940.0,9578.333333333334,19.836436401600835,Low Risk,794.0,1,4,2023-07-27 20:42:57.584743,10087.55
715378383,Existing Customer,43,F,4,Graduate,Single,Unknown,Silver,36,4,3,4,34516.0,1893,32623.0,0.748,3639.0,76.0,1.0,0.055,0.00048899,0.99951,Existing Customer,,,,High Risk,776.0,1,2,2023-02-18 20:42:57.584753,13582.01
716933283,Existing Customer,52,M,2,High School,Single,$60K - $80K,Gold,39,4,1,1,34516.0,1882,32634.0,0.743,14738.0,116.0,0.758,0.055,3.72e-05,0.99996,Existing Customer,66243.0,5520.25,34.09265884697251,Low Risk,458.0,0,0,,0.0
717340608,Existing Customer,51,F,3,High School,Single,Unknown,Gold,39,1,1,2,34516.0,1873,32643.0,0.629,7703.0,104.0,0.677,0.054,6.4e-05,0.99994,Existing Customer,,,,High Risk,793.0,0,0,,0.0
796990908,Existing Customer,35,M,3,Post-Graduate,Single,$80K - $120K,Silver,29,5,3,2,34516.0,1872,32644.0,1.068,2227.0,61.0,1.103,0.054,0.00019844,0.9998,Existing Customer,94888.0,7907.333333333333,23.674226456453926,Low Risk,578.0,0,0,,0.0
713048733,Existing Customer,50,M,2,Uneducated,Married,$120K +,Blue,40,3,1,1,34516.0,1871,32645.0,0.356,4054.0,75.0,0.364,0.054,3.42e-05,0.99997,Existing Customer,178170.0,14847.5,12.601448055228154,Low Risk,585.0,0,0,,0.0
715252383,Existing Customer,58,F,2,High School,Divorced,Unknown,Gold,36,5,4,3,34516.0,1864,32652.0,0.664,3595.0,52.0,0.733,0.054,0.00040944,0.99959,Existing Customer,,,,High Risk,512.0,0,0,,0.0
789334458,Existing Customer,43,F,3,Graduate,Unknown,Unknown,Silver,33,3,1,3,34516.0,1858,32658.0,0.622,4197.0,67.0,0.523,0.054,8.69e-05,0.99991,Existing Customer,,,,High Risk,588.0,0,0,,0.0
716247708,Existing Customer,51,M,4,College,Single,$120K +,Gold,33,2,2,2,34516.0,1848,32668.0,0.775,14149.0,103.0,0.689,0.054,0.00013371,0.99987,Existing Customer,138652.0,11554.333333333334,15.993999365317485,Low Risk,530.0,1,1,2020-09-16 20:42:57.584763,19613.51
710325258,Existing Customer,52,M,1,Unknown,Married,$80K - $120K,Silver,36,6,1,0,34516.0,1847,32669.0,0.527,3284.0,65.0,0.477,0.054,1.89e-05,0.99998,Existing Customer,107444.0,8953.666666666666,20.628420386433866,Low Risk,841.0,0,0,,0.0
789684258,Attrited Customer,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,3,3,34516.0,1847,32669.0,0.557,7842.0,61.0,0.794,0.054,0.9969,0.00309859,Voluntary,108822.0,9068.5,20.367205160721177,Low Risk,473.0,0,0,,0.0
713617608,Existing Customer,43,M,3,Unknown,Married,$120K +,Silver,33,5,2,3,34516.0,1844,32672.0,1.051,4217.0,79.0,0.795,0.053,0.00019729,0.9998,Existing Customer,134245.0,11187.083333333334,16.483295467242726,Low Risk,612.0,0,0,,0.0
717418158,Existing Customer,42,M,5,Unknown,Unknown,$120K +,Blue,36,4,1,2,34516.0,1839,32677.0,0.69,1230.0,34.0,0.889,0.053,6.25e-05,0.99994,Existing Customer,194841.0,16236.75,11.326158252113263,Low Risk,738.0,0,0,,0.0
718337733,Existing Customer,50,F,2,Graduate,Married,Unknown,Gold,40,2,1,1,34516.0,1826,32690.0,0.718,14994.0,121.0,0.833,0.053,3.83e-05,0.99996,Existing Customer,,,,High Risk,828.0,1,2,2021-04-20 20:42:57.584773,10879.31
712544358,Existing Customer,48,M,3,Graduate,Married,$120K +,Gold,36,1,4,2,34516.0,1823,32693.0,1.062,15552.0,108.0,0.831,0.053,0.00025987,0.99974,Existing Customer,135077.0,11256.416666666666,16.195207178128033,Low Risk,710.0,1,3,2023-10-19 20:42:57.584784,13871.9
715573758,Existing Customer,43,M,4,Uneducated,Married,$120K +,Silver,36,1,2,1,34516.0,1816,32700.0,0.995,15226.0,113.0,0.712,0.053,6.69e-05,0.99993,Existing Customer,182274.0,15189.5,11.955627242503045,Low Risk,680.0,1,4,2024-09-11 20:42:57.584795,7270.66
713487633,Existing Customer,44,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,3,4,2,34516.0,1807,32709.0,0.665,7663.0,91.0,0.655,0.052,0.00026541,0.99973,Existing Customer,117855.0,9821.25,18.398879979635993,Low Risk,490.0,0,0,,0.0
709407933,Existing Customer,51,M,3,High School,Single,$80K - $120K,Silver,38,5,3,4,34516.0,1802,32714.0,0.912,4544.0,80.0,0.569,0.052,0.00047034,0.99953,Existing Customer,105358.0,8779.833333333334,20.52430759885343,Low Risk,477.0,0,0,,0.0
708153558,Existing Customer,46,M,5,Doctorate,Divorced,$120K +,Blue,31,1,2,2,34516.0,1802,32714.0,0.871,7936.0,101.0,0.485,0.052,0.00017004,0.99983,Existing Customer,144883.0,12073.583333333334,14.925146497518687,Low Risk,584.0,0,0,,0.0
816776283,Existing Customer,42,M,4,High School,Unknown,$80K - $120K,Gold,37,5,1,2,34516.0,1797,32719.0,1.314,1534.0,30.0,0.875,0.052,6.47e-05,0.99994,Existing Customer,86946.0,7245.5,24.801600993720243,Low Risk,650.0,0,0,,0.0
816772908,Existing Customer,38,M,3,High School,Single,$60K - $80K,Silver,33,6,1,2,34516.0,1793,32723.0,0.767,4533.0,78.0,0.472,0.052,5.02e-05,0.99995,Existing Customer,70631.0,5885.916666666667,30.462544774957166,Low Risk,777.0,0,0,,0.0
711191808,Existing Customer,39,M,0,Graduate,Single,$80K - $120K,Gold,32,3,1,4,34516.0,1793,32723.0,0.545,4256.0,82.0,0.783,0.052,0.00015624,0.99984,Existing Customer,111129.0,9260.75,19.36128283346381,Low Risk,717.0,0,0,,0.0
719629308,Attrited Customer,55,F,2,Unknown,Single,Unknown,Silver,37,2,2,3,34516.0,1783,32733.0,0.821,8472.0,80.0,0.739,0.052,0.99477,0.00523,Involuntary,,,,High Risk,529.0,0,0,,0.0
789983133,Existing Customer,31,M,2,Graduate,Unknown,$80K - $120K,Silver,22,2,3,2,34516.0,1780,32736.0,0.839,14185.0,98.0,0.69,0.052,0.00016253,0.99984,Existing Customer,82870.0,6905.833333333333,25.77531072764571,Low Risk,482.0,0,0,,0.0
709969758,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Platinum,35,4,3,3,34516.0,1774,32742.0,0.667,13966.0,115.0,0.667,0.051,0.00054523,0.99945,Existing Customer,61007.0,5083.916666666667,34.894356385332834,Low Risk,497.0,1,5,2023-08-05 20:42:57.584805,6329.92
713833233,Existing Customer,49,M,5,Uneducated,Married,$80K - $120K,Silver,30,3,3,2,34516.0,1768,32748.0,0.767,15134.0,124.0,0.722,0.051,0.00017252,0.99983,Existing Customer,104026.0,8668.833333333334,20.394901274681327,Low Risk,511.0,0,0,,0.0
715971108,Existing Customer,51,M,4,Graduate,Single,$120K +,Blue,42,3,2,3,34516.0,1763,32753.0,1.266,1550.0,41.0,1.05,0.051,0.00020077,0.9998,Existing Customer,169085.0,14090.416666666666,12.51205015229027,Low Risk,665.0,0,0,,0.0
708848208,Existing Customer,52,M,3,Uneducated,Single,$80K - $120K,Blue,40,6,3,2,34516.0,1757,32759.0,0.786,4223.0,81.0,0.653,0.051,0.00019191,0.99981,Existing Customer,99374.0,8281.166666666666,21.216817276148692,Low Risk,742.0,0,0,,0.0
716319258,Existing Customer,43,M,4,Uneducated,Single,$120K +,Blue,36,1,1,3,34516.0,1742,32774.0,0.661,7360.0,82.0,0.745,0.05,9.99e-05,0.9999,Existing Customer,146055.0,12171.25,14.312416555407209,Low Risk,548.0,0,0,,0.0
787231233,Existing Customer,34,M,5,Post-Graduate,Single,$80K - $120K,Silver,28,3,3,2,34516.0,1731,32785.0,0.605,2421.0,63.0,0.575,0.05,0.00019743,0.9998,Existing Customer,112496.0,9374.666666666666,18.46465652112075,Low Risk,621.0,0,0,,0.0
719070108,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Silver,35,4,1,3,34516.0,1726,32790.0,0.867,1729.0,52.0,0.677,0.05,8.37e-05,0.99992,Existing Customer,81833.0,6819.416666666667,25.310082729461218,Low Risk,809.0,1,3,2024-05-08 20:42:57.584815,7038.28
710362233,Existing Customer,48,M,3,Unknown,Unknown,$80K - $120K,Platinum,40,1,2,3,34516.0,1723,32793.0,0.628,13853.0,98.0,0.782,0.05,0.00037927,0.99962,Existing Customer,82642.0,6886.833333333333,25.018755596427965,Low Risk,663.0,1,3,2025-03-15 20:42:57.584826,1252.85
789948408,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Blue,46,3,1,4,34516.0,1718,32798.0,0.51,5220.0,74.0,0.423,0.05,0.00015804,0.99984,Existing Customer,103897.0,8658.083333333334,19.842728856463612,Low Risk,484.0,0,0,,0.0
709770408,Existing Customer,51,M,2,Graduate,Married,$120K +,Silver,36,1,1,2,34516.0,1702,32814.0,0.705,8652.0,98.0,0.849,0.049,4.98e-05,0.99995,Existing Customer,160787.0,13398.916666666666,12.702519482296454,Low Risk,676.0,0,0,,0.0
712624383,Existing Customer,52,M,4,College,Single,$80K - $120K,Silver,41,1,1,2,34516.0,1701,32815.0,0.715,7707.0,99.0,0.5,0.049,5.07e-05,0.99995,Existing Customer,103789.0,8649.083333333334,19.66682403722938,Low Risk,550.0,0,0,,0.0
718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,3,3,34516.0,1699,32817.0,0.771,1628.0,38.0,0.727,0.049,0.0002822,0.99972,Existing Customer,182284.0,15190.333333333334,11.184744684119286,Low Risk,580.0,0,0,,0.0
712685733,Existing Customer,57,F,3,Unknown,Single,Unknown,Silver,36,6,3,2,34516.0,1698,32818.0,0.823,3498.0,68.0,0.619,0.049,0.00018538,0.99981,Existing Customer,,,,High Risk,706.0,0,0,,0.0
716124408,Attrited Customer,32,M,2,Graduate,Single,$120K +,Gold,22,2,2,3,34516.0,1692,32824.0,0.983,7486.0,64.0,0.73,0.049,0.99549,0.00451271,Involuntary,130339.0,10861.583333333334,15.577839326678891,Low Risk,507.0,0,0,,0.0
715468083,Existing Customer,40,F,2,Doctorate,Married,Unknown,Silver,36,3,2,4,34516.0,1686,32830.0,0.562,3146.0,66.0,0.65,0.049,0.00042696,0.99957,Existing Customer,,,,High Risk,454.0,0,0,,0.0
709830783,Existing Customer,47,M,5,Unknown,Single,$120K +,Silver,36,5,2,2,34516.0,1686,32830.0,0.937,4039.0,72.0,0.756,0.049,0.00011671,0.99988,Existing Customer,124778.0,10398.166666666666,16.214396768661143,Low Risk,667.0,0,0,,0.0
770817783,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516.0,1679,32837.0,0.623,1060.0,27.0,0.5,0.049,6.5e-05,0.99993,Existing Customer,74988.0,6249.0,26.868298927828455,Low Risk,704.0,0,0,,0.0
758348808,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,44,4,3,3,34516.0,1666,32850.0,0.613,1218.0,18.0,0.8,0.048,0.00030251,0.9997,Existing Customer,149712.0,12476.0,13.35363898685476,Low Risk,847.0,0,0,,0.0
710262408,Existing Customer,29,M,1,Graduate,Married,$80K - $120K,Silver,36,1,2,1,34516.0,1666,32850.0,0.82,13971.0,116.0,0.812,0.048,5.82e-05,0.99994,Existing Customer,116370.0,9697.5,17.179685485949985,Low Risk,808.0,0,0,,0.0
715130808,Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Silver,34,5,1,1,34516.0,1664,32852.0,0.73,4912.0,80.0,0.739,0.048,3.11e-05,0.99997,Existing Customer,60866.0,5072.166666666667,32.80649295173003,Low Risk,732.0,1,5,2024-11-15 20:42:57.584836,6052.44
715670058,Existing Customer,50,M,3,Graduate,Married,$120K +,Blue,38,5,2,4,34516.0,1662,32854.0,0.504,3806.0,76.0,0.9,0.048,0.00033886,0.99966,Existing Customer,183554.0,15296.166666666666,10.865467382895497,Low Risk,842.0,0,0,,0.0
712341933,Existing Customer,39,M,1,Graduate,Single,$60K - $80K,Gold,36,1,3,2,34516.0,1662,32854.0,0.751,13578.0,105.0,0.615,0.048,0.00019451,0.99981,Existing Customer,72168.0,6014.0,27.635517126704357,Low Risk,656.0,0,0,,0.0
790082508,Existing Customer,42,M,4,High School,Single,$120K +,Blue,35,5,2,2,34516.0,1658,32858.0,1.095,2935.0,65.0,0.711,0.048,0.00011604,0.99988,Existing Customer,167801.0,13983.416666666666,11.85690192549508,Low Risk,464.0,0,0,,0.0
788950158,Existing Customer,36,M,2,College,Unknown,$80K - $120K,Blue,22,2,2,3,34516.0,1652,32864.0,0.854,1283.0,39.0,1.294,0.048,0.00018612,0.99981,Existing Customer,85230.0,7102.5,23.25941569869764,Low Risk,795.0,0,0,,0.0
713761608,Existing Customer,44,M,3,Graduate,Divorced,$60K - $80K,Silver,34,2,3,3,34516.0,1652,32864.0,0.865,8450.0,90.0,0.579,0.048,0.00028364,0.99972,Existing Customer,70703.0,5891.916666666667,28.038414211561037,Low Risk,491.0,0,0,,0.0
710849208,Existing Customer,47,M,2,Post-Graduate,Single,$120K +,Silver,35,3,3,4,34516.0,1652,32864.0,0.756,14738.0,113.0,0.766,0.048,0.0005486,0.99945,Existing Customer,122657.0,10221.416666666666,16.162143212372715,Low Risk,829.0,1,5,2021-03-05 20:42:57.584846,3872.45
794191008,Existing Customer,46,M,2,College,Married,$120K +,Blue,40,1,2,2,34516.0,1649,32867.0,0.741,7552.0,87.0,0.611,0.048,0.00011066,0.99989,Existing Customer,145972.0,12164.333333333334,13.55602444304387,Low Risk,628.0,0,0,,0.0
712845258,Existing Customer,41,M,2,Uneducated,Married,$80K - $120K,Gold,33,5,3,2,34516.0,1642,32874.0,0.891,4161.0,71.0,0.868,0.048,0.00021307,0.99979,Existing Customer,90381.0,7531.75,21.801042254456135,Low Risk,512.0,0,0,,0.0
813901458,Existing Customer,60,M,1,High School,Single,$60K - $80K,Silver,55,5,5,3,34516.0,1642,32874.0,0.709,14954.0,95.0,0.696,0.048,0.00027858,0.99972,Existing Customer,61639.0,5136.583333333333,31.966774282515942,Low Risk,801.0,0,0,,0.0
714169083,Existing Customer,48,M,4,Post-Graduate,Single,$120K +,Blue,38,5,2,0,34516.0,1639,32877.0,0.688,4959.0,74.0,0.805,0.047,5.18e-05,0.99995,Existing Customer,184951.0,15412.583333333334,10.634167968813362,Low Risk,680.0,1,1,2025-06-26 20:42:57.584856,9419.85
712952283,Existing Customer,50,M,3,Graduate,Married,$120K +,Blue,35,1,1,2,34516.0,1638,32878.0,0.761,14474.0,121.0,0.833,0.047,5.72e-05,0.99994,Existing Customer,162499.0,13541.583333333334,12.096074437381153,Low Risk,690.0,0,0,,0.0
711152658,Existing Customer,44,M,4,Graduate,Single,$120K +,Silver,36,2,2,1,34516.0,1635,32881.0,0.768,7219.0,86.0,0.564,0.047,6.5e-05,0.99993,Existing Customer,183591.0,15299.25,10.686798372469239,Low Risk,501.0,0,0,,0.0
712191783,Existing Customer,49,M,4,High School,Married,$120K +,Gold,36,1,1,1,34516.0,1634,32882.0,0.768,7788.0,94.0,0.469,0.047,3.9e-05,0.99996,Existing Customer,158665.0,13222.083333333334,12.358113005388711,Low Risk,545.0,1,2,2022-02-13 20:42:57.584867,9486.08
711368283,Existing Customer,39,M,2,Unknown,Married,$80K - $120K,Blue,27,3,3,2,34516.0,1629,32887.0,1.078,3448.0,53.0,1.038,0.047,0.00019771,0.9998,Existing Customer,82650.0,6887.5,23.651542649727766,Low Risk,837.0,0,0,,0.0
719354433,Existing Customer,48,M,1,College,Single,$80K - $120K,Silver,36,6,3,3,34516.0,1629,32887.0,0.815,4042.0,78.0,0.592,0.047,0.00024945,0.99975,Existing Customer,103643.0,8636.916666666666,18.860897503931767,Low Risk,671.0,0,0,,0.0
789535233,Existing Customer,52,M,1,Graduate,Single,$80K - $120K,Silver,44,2,1,2,34516.0,1618,32898.0,1.0,11603.0,109.0,0.847,0.047,4.67e-05,0.99995,Existing Customer,82061.0,6838.416666666667,23.660447715723667,Low Risk,680.0,0,0,,0.0
718661958,Existing Customer,41,M,3,College,Married,$80K - $120K,Blue,28,1,1,3,34516.0,1617,32899.0,0.625,13083.0,93.0,0.722,0.047,9.35e-05,0.99991,Existing Customer,82132.0,6844.333333333333,23.625383528953392,Low Risk,686.0,0,0,,0.0
804601833,Existing Customer,44,M,2,High School,Unknown,$60K - $80K,Silver,39,1,2,3,34516.0,1601,32915.0,0.686,7491.0,86.0,0.72,0.046,0.00016815,0.99983,Existing Customer,73003.0,6083.583333333333,26.31672670986124,Low Risk,592.0,0,0,,0.0
711870333,Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,3,34516.0,1597,32919.0,0.858,1628.0,51.0,1.217,0.046,0.00031104,0.99969,Existing Customer,86351.0,7195.916666666667,22.19314194392653,Low Risk,620.0,1,3,2021-10-25 20:42:57.584878,15421.98
712839633,Existing Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,22,2,1,3,34516.0,1595,32921.0,0.824,8871.0,97.0,0.764,0.046,9.52e-05,0.9999,Existing Customer,107711.0,8975.916666666666,17.769772818003734,Low Risk,478.0,0,0,,0.0
773988708,Existing Customer,52,M,2,Uneducated,Married,$120K +,Silver,43,1,2,2,34516.0,1588,32928.0,0.745,7512.0,81.0,0.688,0.046,0.00010574,0.99989,Existing Customer,128693.0,10724.416666666666,14.807332178129348,Low Risk,485.0,0,0,,0.0
710374008,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,47,1,1,2,34516.0,1583,32933.0,0.631,12906.0,100.0,0.639,0.046,5.17e-05,0.99995,Existing Customer,90231.0,7519.25,21.052631578947366,Low Risk,462.0,0,0,,0.0
788980983,Existing Customer,55,M,1,High School,Single,$80K - $120K,Blue,42,1,4,2,34516.0,1583,32933.0,0.824,12192.0,112.0,0.672,0.046,0.00019835,0.9998,Existing Customer,91957.0,7663.083333333333,20.657481214045696,Low Risk,609.0,0,0,,0.0
797757333,Existing Customer,43,M,3,Post-Graduate,Married,$60K - $80K,Gold,37,6,1,2,34516.0,1580,32936.0,0.707,4149.0,86.0,0.755,0.046,7.75e-05,0.99992,Existing Customer,62071.0,5172.583333333333,30.54566544763255,Low Risk,776.0,0,0,,0.0
779519058,Existing Customer,51,F,3,Post-Graduate,Divorced,Unknown,Platinum,34,3,1,2,34516.0,1578,32938.0,0.725,1929.0,40.0,0.481,0.046,0.00011683,0.99988,Existing Customer,,,,High Risk,636.0,1,1,2025-05-02 20:42:57.584888,10294.69
