CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type,annual_income,monthly_income,DTI_ratio,Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount
771626283,Existing Customer,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum,42,1,3,1,34516.0,1996,32520.0,0.988,15033.0,114.0,0.81,0.058,0.00022173,0.99978,,64116.0,5343.0,37.35728991203444,Medium Risk,798.0,0,0,,0.0
721227258,Existing Customer,51,M,1,Post-Graduate,Married,$120K +,Silver,31,2,5,2,34516.0,1991,32525.0,0.718,7520.0,79.0,0.681,0.058,0.00020049,0.9998,,154259.0,12854.916666666666,15.488237315164758,Low Risk,691.0,0,0,,0.0
824150733,Existing Customer,43,M,2,High School,Married,$80K - $120K,Silver,39,3,1,3,34516.0,1987,32529.0,0.673,16177.0,122.0,0.848,0.058,8.14e-05,0.99992,,82852.0,6904.333333333333,28.779027663786028,Low Risk,718.0,0,0,,0.0
771484908,Existing Customer,31,M,0,Graduate,Divorced,$80K - $120K,Silver,19,1,3,3,34516.0,1984,32532.0,0.757,14969.0,96.0,0.811,0.057,0.00023457,0.99977,,80598.0,6716.5,29.539194520955853,Low Risk,588.0,0,0,,0.0
778873608,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,25,3,1,1,34516.0,1984,32532.0,0.734,14335.0,116.0,0.758,0.057,3.24e-05,0.99997,,102933.0,8577.75,23.12960858033867,Low Risk,678.0,0,0,,0.0
714832383,Existing Customer,35,M,0,High School,Single,$80K - $120K,Gold,29,6,2,3,34516.0,1965,32551.0,1.044,2949.0,70.0,1.0,0.057,0.00018399,0.99982,,115407.0,9617.25,20.432036184980117,Low Risk,789.0,1,3,2024-02-02 16:08:00.213210,8073.74
797491683,Attrited Customer,45,M,5,Unknown,Married,$80K - $120K,Silver,39,2,2,3,34516.0,1964,32552.0,0.624,2234.0,49.0,0.361,0.057,0.99493,0.00507,Involuntary,82034.0,6836.166666666667,28.729551161713434,Low Risk,624.0,1,5,2021-04-02 16:08:00.213210,3067.47
709910733,Existing Customer,49,F,4,High School,Single,Unknown,Silver,30,2,3,2,34516.0,1963,32553.0,0.758,13174.0,86.0,0.792,0.057,0.0001657,0.99983,,,,,High Risk,530.0,1,2,2021-10-14 16:08:00.213210,13962.74
712000758,Existing Customer,51,M,4,Uneducated,Single,$120K +,Silver,39,5,2,1,34516.0,1959,32557.0,0.888,3997.0,54.0,0.929,0.057,6.69e-05,0.99993,,188378.0,15698.166666666666,12.479164233615391,Low Risk,340.0,0,0,,0.0
712494108,Existing Customer,38,M,2,Post-Graduate,Single,$60K - $80K,Silver,36,3,3,4,34516.0,1954,32562.0,0.436,1872.0,52.0,0.486,0.057,0.0005486,0.99945,,62891.0,5240.916666666667,37.28355408564023,Medium Risk,327.0,0,0,,0.0
794482158,Existing Customer,46,M,3,College,Single,$80K - $120K,Silver,32,2,1,3,34516.0,1954,32562.0,0.755,7594.0,69.0,0.725,0.057,8.44e-05,0.99992,,85475.0,7122.916666666667,27.432582626498974,Low Risk,434.0,0,0,,0.0
715627833,Existing Customer,48,M,3,High School,Married,$60K - $80K,Gold,37,6,2,0,34516.0,1948,32568.0,0.666,4539.0,75.0,0.705,0.056,4.88e-05,0.99995,,79714.0,6642.833333333333,29.324836289735806,Low Risk,500.0,0,0,,0.0
787623858,Existing Customer,43,M,2,Uneducated,Divorced,$120K +,Silver,24,4,2,0,34516.0,1938,32578.0,0.426,1215.0,45.0,0.406,0.056,3.9e-05,0.99996,,148668.0,12389.0,15.64290903220599,Low Risk,332.0,0,0,,0.0
714926508,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Silver,45,5,4,2,34516.0,1938,32578.0,0.807,2275.0,46.0,0.438,0.056,0.00019642,0.9998,,110554.0,9212.833333333334,21.035873871592162,Low Risk,347.0,0,0,,0.0
716071233,Existing Customer,42,M,0,High School,Unknown,$80K - $120K,Silver,35,5,2,3,34516.0,1934,32582.0,0.626,4613.0,73.0,0.553,0.056,0.0001443,0.99986,,86479.0,7206.583333333333,26.83657304085385,Low Risk,802.0,0,0,,0.0
712152408,Existing Customer,44,M,4,High School,Single,$60K - $80K,Gold,29,1,2,1,34516.0,1930,32586.0,0.615,12478.0,97.0,0.764,0.056,8.06e-05,0.99992,,78711.0,6559.25,29.424095742653506,Low Risk,706.0,0,0,,0.0
793560033,Existing Customer,47,F,3,Uneducated,Single,Unknown,Silver,33,2,2,3,34516.0,1930,32586.0,0.93,16369.0,125.0,0.736,0.056,0.00018455,0.99982,,,,,High Risk,398.0,0,0,,0.0
714754533,Existing Customer,51,M,0,Doctorate,Single,$120K +,Platinum,44,3,2,3,34516.0,1925,32591.0,0.764,8012.0,87.0,0.582,0.056,0.00041292,0.99959,,170724.0,14227.0,13.53061081043087,Low Risk,846.0,0,0,,0.0
718267233,Existing Customer,50,M,1,Graduate,Married,$120K +,Silver,38,4,3,3,34516.0,1915,32601.0,0.625,3828.0,65.0,1.321,0.055,0.00025657,0.99974,,165811.0,13817.583333333334,13.859152890942097,Low Risk,761.0,0,0,,0.0
719787633,Existing Customer,47,M,0,Graduate,Married,$80K - $120K,Silver,36,3,2,1,34516.0,1913,32603.0,0.84,7535.0,92.0,0.673,0.055,5.32e-05,0.99995,,112365.0,9363.75,20.429849152316113,Low Risk,304.0,1,4,2021-12-26 16:08:00.213210,14346.57
714949758,Existing Customer,51,F,3,Graduate,Single,Unknown,Platinum,42,3,1,4,34516.0,1913,32603.0,0.851,16712.0,123.0,0.708,0.055,0.00028487,0.99972,,,,,High Risk,517.0,0,0,,0.0
719885883,Existing Customer,53,M,3,College,Single,$120K +,Blue,36,6,2,0,34516.0,1901,32615.0,0.914,1497.0,43.0,1.15,0.055,4.24e-05,0.99996,,170432.0,14202.666666666666,13.384810364250846,Low Risk,802.0,0,0,,0.0
719568333,Existing Customer,39,M,3,Unknown,Single,$80K - $120K,Silver,36,5,3,2,34516.0,1900,32616.0,1.002,1668.0,36.0,0.714,0.055,0.00018538,0.99981,,117686.0,9807.166666666666,19.373587342589605,Low Risk,697.0,1,3,2024-08-21 16:08:00.213210,788.18
715378383,Existing Customer,43,F,4,Graduate,Single,Unknown,Silver,36,4,3,4,34516.0,1893,32623.0,0.748,3639.0,76.0,1.0,0.055,0.00048899,0.99951,,,,,High Risk,692.0,1,1,2021-10-17 16:08:00.213210,14049.9
716933283,Existing Customer,52,M,2,High School,Single,$60K - $80K,Gold,39,4,1,1,34516.0,1882,32634.0,0.743,14738.0,116.0,0.758,0.055,3.72e-05,0.99996,,71098.0,5924.833333333333,31.764606599341754,Low Risk,506.0,0,0,,0.0
717340608,Existing Customer,51,F,3,High School,Single,Unknown,Gold,39,1,1,2,34516.0,1873,32643.0,0.629,7703.0,104.0,0.677,0.054,6.4e-05,0.99994,,,,,High Risk,314.0,0,0,,0.0
796990908,Existing Customer,35,M,3,Post-Graduate,Single,$80K - $120K,Silver,29,5,3,2,34516.0,1872,32644.0,1.068,2227.0,61.0,1.103,0.054,0.00019844,0.9998,,82826.0,6902.166666666667,27.12191823823437,Low Risk,760.0,0,0,,0.0
713048733,Existing Customer,50,M,2,Uneducated,Married,$120K +,Blue,40,3,1,1,34516.0,1871,32645.0,0.356,4054.0,75.0,0.364,0.054,3.42e-05,0.99997,,192911.0,16075.916666666666,11.638527611178212,Low Risk,540.0,0,0,,0.0
715252383,Existing Customer,58,F,2,High School,Divorced,Unknown,Gold,36,5,4,3,34516.0,1864,32652.0,0.664,3595.0,52.0,0.733,0.054,0.00040944,0.99959,,,,,High Risk,395.0,0,0,,0.0
789334458,Existing Customer,43,F,3,Graduate,Unknown,Unknown,Silver,33,3,1,3,34516.0,1858,32658.0,0.622,4197.0,67.0,0.523,0.054,8.69e-05,0.99991,,,,,High Risk,784.0,0,0,,0.0
716247708,Existing Customer,51,M,4,College,Single,$120K +,Gold,33,2,2,2,34516.0,1848,32668.0,0.775,14149.0,103.0,0.689,0.054,0.00013371,0.99987,,149902.0,12491.833333333334,14.7936651945938,Low Risk,706.0,1,4,2021-01-05 16:08:00.213210,6330.25
710325258,Existing Customer,52,M,1,Unknown,Married,$80K - $120K,Silver,36,6,1,0,34516.0,1847,32669.0,0.527,3284.0,65.0,0.477,0.054,1.89e-05,0.99998,,91455.0,7621.25,24.234869608003937,Low Risk,530.0,0,0,,0.0
789684258,Attrited Customer,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,3,3,34516.0,1847,32669.0,0.557,7842.0,61.0,0.794,0.054,0.9969,0.00309859,Voluntary,80532.0,6711.0,27.52197884070928,Low Risk,390.0,0,0,,0.0
713617608,Existing Customer,43,M,3,Unknown,Married,$120K +,Silver,33,5,2,3,34516.0,1844,32672.0,1.051,4217.0,79.0,0.795,0.053,0.00019729,0.9998,,161363.0,13446.916666666666,13.713180840713173,Low Risk,470.0,0,0,,0.0
717418158,Existing Customer,42,M,5,Unknown,Unknown,$120K +,Blue,36,4,1,2,34516.0,1839,32677.0,0.69,1230.0,34.0,0.889,0.053,6.25e-05,0.99994,,155372.0,12947.666666666666,14.20333135957573,Low Risk,840.0,0,0,,0.0
718337733,Existing Customer,50,F,2,Graduate,Married,Unknown,Gold,40,2,1,1,34516.0,1826,32690.0,0.718,14994.0,121.0,0.833,0.053,3.83e-05,0.99996,,,,,High Risk,335.0,1,2,2023-02-09 16:08:00.213210,13295.97
712544358,Existing Customer,48,M,3,Graduate,Married,$120K +,Gold,36,1,4,2,34516.0,1823,32693.0,1.062,15552.0,108.0,0.831,0.053,0.00025987,0.99974,,171534.0,14294.5,12.753156808562736,Low Risk,824.0,1,1,2022-12-26 16:08:00.213210,14276.44
715573758,Existing Customer,43,M,4,Uneducated,Married,$120K +,Silver,36,1,2,1,34516.0,1816,32700.0,0.995,15226.0,113.0,0.712,0.053,6.69e-05,0.99993,,181653.0,15137.75,11.996498819177223,Low Risk,459.0,1,2,2020-12-02 16:08:00.213210,5916.74
713487633,Existing Customer,44,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,3,4,2,34516.0,1807,32709.0,0.665,7663.0,91.0,0.655,0.052,0.00026541,0.99973,,115323.0,9610.25,18.802840716942846,Low Risk,542.0,0,0,,0.0
709407933,Existing Customer,51,M,3,High School,Single,$80K - $120K,Silver,38,5,3,4,34516.0,1802,32714.0,0.912,4544.0,80.0,0.569,0.052,0.00047034,0.99953,,118611.0,9884.25,18.231024104003847,Low Risk,385.0,0,0,,0.0
708153558,Existing Customer,46,M,5,Doctorate,Divorced,$120K +,Blue,31,1,2,2,34516.0,1802,32714.0,0.871,7936.0,101.0,0.485,0.052,0.00017004,0.99983,,183590.0,15299.166666666666,11.778419303883654,Low Risk,327.0,0,0,,0.0
816776283,Existing Customer,42,M,4,High School,Unknown,$80K - $120K,Gold,37,5,1,2,34516.0,1797,32719.0,1.314,1534.0,30.0,0.875,0.052,6.47e-05,0.99994,,114485.0,9540.416666666666,18.835655326025243,Low Risk,639.0,0,0,,0.0
816772908,Existing Customer,38,M,3,High School,Single,$60K - $80K,Silver,33,6,1,2,34516.0,1793,32723.0,0.767,4533.0,78.0,0.472,0.052,5.02e-05,0.99995,,70603.0,5883.583333333333,30.474625724119374,Low Risk,630.0,0,0,,0.0
711191808,Existing Customer,39,M,0,Graduate,Single,$80K - $120K,Gold,32,3,1,4,34516.0,1793,32723.0,0.545,4256.0,82.0,0.783,0.052,0.00015624,0.99984,,106271.0,8855.916666666666,20.246351309388263,Low Risk,805.0,0,0,,0.0
719629308,Attrited Customer,55,F,2,Unknown,Single,Unknown,Silver,37,2,2,3,34516.0,1783,32733.0,0.821,8472.0,80.0,0.739,0.052,0.99477,0.00523,Involuntary,,,,High Risk,366.0,0,0,,0.0
789983133,Existing Customer,31,M,2,Graduate,Unknown,$80K - $120K,Silver,22,2,3,2,34516.0,1780,32736.0,0.839,14185.0,98.0,0.69,0.052,0.00016253,0.99984,,108414.0,9034.5,19.70225247661741,Low Risk,647.0,0,0,,0.0
709969758,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Platinum,35,4,3,3,34516.0,1774,32742.0,0.667,13966.0,115.0,0.667,0.051,0.00054523,0.99945,,64191.0,5349.25,33.163527597326734,Low Risk,772.0,1,3,2025-05-20 16:08:00.213210,4115.02
713833233,Existing Customer,49,M,5,Uneducated,Married,$80K - $120K,Silver,30,3,3,2,34516.0,1768,32748.0,0.767,15134.0,124.0,0.722,0.051,0.00017252,0.99983,,111978.0,9331.5,18.946578792262766,Low Risk,530.0,0,0,,0.0
715971108,Existing Customer,51,M,4,Graduate,Single,$120K +,Blue,42,3,2,3,34516.0,1763,32753.0,1.266,1550.0,41.0,1.05,0.051,0.00020077,0.9998,,174477.0,14539.75,12.125380422634501,Low Risk,489.0,0,0,,0.0
708848208,Existing Customer,52,M,3,Uneducated,Single,$80K - $120K,Blue,40,6,3,2,34516.0,1757,32759.0,0.786,4223.0,81.0,0.653,0.051,0.00019191,0.99981,,95462.0,7955.166666666667,22.08627516708219,Low Risk,524.0,0,0,,0.0
716319258,Existing Customer,43,M,4,Uneducated,Single,$120K +,Blue,36,1,1,3,34516.0,1742,32774.0,0.661,7360.0,82.0,0.745,0.05,9.99e-05,0.9999,,137115.0,11426.25,15.24559676184225,Low Risk,684.0,0,0,,0.0
787231233,Existing Customer,34,M,5,Post-Graduate,Single,$80K - $120K,Silver,28,3,3,2,34516.0,1731,32785.0,0.605,2421.0,63.0,0.575,0.05,0.00019743,0.9998,,98909.0,8242.416666666666,21.001122243678534,Low Risk,676.0,0,0,,0.0
719070108,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Silver,35,4,1,3,34516.0,1726,32790.0,0.867,1729.0,52.0,0.677,0.05,8.37e-05,0.99992,,86041.0,7170.083333333333,24.07224462756128,Low Risk,582.0,1,4,2020-12-27 16:08:00.213210,16614.0
710362233,Existing Customer,48,M,3,Unknown,Unknown,$80K - $120K,Platinum,40,1,2,3,34516.0,1723,32793.0,0.628,13853.0,98.0,0.782,0.05,0.00037927,0.99962,,81253.0,6771.083333333333,25.446445054336458,Low Risk,558.0,1,5,2023-07-15 16:08:00.213210,14914.09
789948408,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Blue,46,3,1,4,34516.0,1718,32798.0,0.51,5220.0,74.0,0.423,0.05,0.00015804,0.99984,,107687.0,8973.916666666666,19.144372115482835,Low Risk,658.0,0,0,,0.0
709770408,Existing Customer,51,M,2,Graduate,Married,$120K +,Silver,36,1,1,2,34516.0,1702,32814.0,0.705,8652.0,98.0,0.849,0.049,4.98e-05,0.99995,,192655.0,16054.583333333334,10.601333990812591,Low Risk,755.0,0,0,,0.0
712624383,Existing Customer,52,M,4,College,Single,$80K - $120K,Silver,41,1,1,2,34516.0,1701,32815.0,0.715,7707.0,99.0,0.5,0.049,5.07e-05,0.99995,,86603.0,7216.916666666667,23.569622299458448,Low Risk,710.0,0,0,,0.0
718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,3,3,34516.0,1699,32817.0,0.771,1628.0,38.0,0.727,0.049,0.0002822,0.99972,,163575.0,13631.25,12.464007336084364,Low Risk,617.0,0,0,,0.0
712685733,Existing Customer,57,F,3,Unknown,Single,Unknown,Silver,36,6,3,2,34516.0,1698,32818.0,0.823,3498.0,68.0,0.619,0.049,0.00018538,0.99981,,,,,High Risk,524.0,0,0,,0.0
716124408,Attrited Customer,32,M,2,Graduate,Single,$120K +,Gold,22,2,2,3,34516.0,1692,32824.0,0.983,7486.0,64.0,0.73,0.049,0.99549,0.00451271,Voluntary,170311.0,14192.583333333334,11.921719677531105,Low Risk,710.0,0,0,,0.0
715468083,Existing Customer,40,F,2,Doctorate,Married,Unknown,Silver,36,3,2,4,34516.0,1686,32830.0,0.562,3146.0,66.0,0.65,0.049,0.00042696,0.99957,,,,,High Risk,533.0,0,0,,0.0
709830783,Existing Customer,47,M,5,Unknown,Single,$120K +,Silver,36,5,2,2,34516.0,1686,32830.0,0.937,4039.0,72.0,0.756,0.049,0.00011671,0.99988,,171251.0,14270.916666666666,11.814237581094417,Low Risk,673.0,0,0,,0.0
770817783,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516.0,1679,32837.0,0.623,1060.0,27.0,0.5,0.049,6.5e-05,0.99993,,77810.0,6484.166666666667,25.893843978923016,Low Risk,771.0,0,0,,0.0
758348808,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,44,4,3,3,34516.0,1666,32850.0,0.613,1218.0,18.0,0.8,0.048,0.00030251,0.9997,,190921.0,15910.083333333334,10.47134678741469,Low Risk,532.0,0,0,,0.0
710262408,Existing Customer,29,M,1,Graduate,Married,$80K - $120K,Silver,36,1,2,1,34516.0,1666,32850.0,0.82,13971.0,116.0,0.812,0.048,5.82e-05,0.99994,,91952.0,7662.666666666667,21.74177831912302,Low Risk,412.0,0,0,,0.0
715130808,Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Silver,34,5,1,1,34516.0,1664,32852.0,0.73,4912.0,80.0,0.739,0.048,3.11e-05,0.99997,,72199.0,6016.583333333333,27.656892754747297,Low Risk,796.0,1,3,2021-11-18 16:08:00.213210,16824.28
715670058,Existing Customer,50,M,3,Graduate,Married,$120K +,Blue,38,5,2,4,34516.0,1662,32854.0,0.504,3806.0,76.0,0.9,0.048,0.00033886,0.99966,,121405.0,10117.083333333334,16.427659486841563,Low Risk,741.0,0,0,,0.0
712341933,Existing Customer,39,M,1,Graduate,Single,$60K - $80K,Gold,36,1,3,2,34516.0,1662,32854.0,0.751,13578.0,105.0,0.615,0.048,0.00019451,0.99981,,72215.0,6017.916666666667,27.617530983867617,Low Risk,567.0,0,0,,0.0
790082508,Existing Customer,42,M,4,High School,Single,$120K +,Blue,35,5,2,2,34516.0,1658,32858.0,1.095,2935.0,65.0,0.711,0.048,0.00011604,0.99988,,124816.0,10401.333333333334,15.940264068709139,Low Risk,809.0,0,0,,0.0
788950158,Existing Customer,36,M,2,College,Unknown,$80K - $120K,Blue,22,2,2,3,34516.0,1652,32864.0,0.854,1283.0,39.0,1.294,0.048,0.00018612,0.99981,,118890.0,9907.5,16.674236689376734,Low Risk,685.0,0,0,,0.0
713761608,Existing Customer,44,M,3,Graduate,Divorced,$60K - $80K,Silver,34,2,3,3,34516.0,1652,32864.0,0.865,8450.0,90.0,0.579,0.048,0.00028364,0.99972,,76022.0,6335.166666666667,26.07666201888927,Low Risk,686.0,0,0,,0.0
710849208,Existing Customer,47,M,2,Post-Graduate,Single,$120K +,Silver,35,3,3,4,34516.0,1652,32864.0,0.756,14738.0,113.0,0.766,0.048,0.0005486,0.99945,,129396.0,10783.0,15.320411759250671,Low Risk,412.0,1,3,2021-03-12 16:08:00.213210,8996.54
794191008,Existing Customer,46,M,2,College,Married,$120K +,Blue,40,1,2,2,34516.0,1649,32867.0,0.741,7552.0,87.0,0.611,0.048,0.00011066,0.99989,,198237.0,16519.75,9.981991252894263,Low Risk,380.0,0,0,,0.0
712845258,Existing Customer,41,M,2,Uneducated,Married,$80K - $120K,Gold,33,5,3,2,34516.0,1642,32874.0,0.891,4161.0,71.0,0.868,0.048,0.00021307,0.99979,,116369.0,9697.416666666666,16.932344524744565,Low Risk,412.0,0,0,,0.0
813901458,Existing Customer,60,M,1,High School,Single,$60K - $80K,Silver,55,5,5,3,34516.0,1642,32874.0,0.709,14954.0,95.0,0.696,0.048,0.00027858,0.99972,,67920.0,5660.0,29.01060070671378,Low Risk,301.0,0,0,,0.0
714169083,Existing Customer,48,M,4,Post-Graduate,Single,$120K +,Blue,38,5,2,0,34516.0,1639,32877.0,0.688,4959.0,74.0,0.805,0.047,5.18e-05,0.99995,,160609.0,13384.083333333334,12.245889084671468,Low Risk,519.0,1,5,2022-11-27 16:08:00.213210,9399.19
712952283,Existing Customer,50,M,3,Graduate,Married,$120K +,Blue,35,1,1,2,34516.0,1638,32878.0,0.761,14474.0,121.0,0.833,0.047,5.72e-05,0.99994,,137648.0,11470.666666666666,14.279902359641985,Low Risk,524.0,0,0,,0.0
711152658,Existing Customer,44,M,4,Graduate,Single,$120K +,Silver,36,2,2,1,34516.0,1635,32881.0,0.768,7219.0,86.0,0.564,0.047,6.5e-05,0.99993,,142616.0,11884.666666666666,13.757222191058508,Low Risk,684.0,0,0,,0.0
712191783,Existing Customer,49,M,4,High School,Married,$120K +,Gold,36,1,1,1,34516.0,1634,32882.0,0.768,7788.0,94.0,0.469,0.047,3.9e-05,0.99996,,136954.0,11412.833333333334,14.31721599953269,Low Risk,702.0,1,5,2021-01-08 16:08:00.213210,7211.26
711368283,Existing Customer,39,M,2,Unknown,Married,$80K - $120K,Blue,27,3,3,2,34516.0,1629,32887.0,1.078,3448.0,53.0,1.038,0.047,0.00019771,0.9998,,93915.0,7826.25,20.81456636320077,Low Risk,429.0,0,0,,0.0
719354433,Existing Customer,48,M,1,College,Single,$80K - $120K,Silver,36,6,3,3,34516.0,1629,32887.0,0.815,4042.0,78.0,0.592,0.047,0.00024945,0.99975,,104493.0,8707.75,18.707473227871724,Low Risk,352.0,0,0,,0.0
789535233,Existing Customer,52,M,1,Graduate,Single,$80K - $120K,Silver,44,2,1,2,34516.0,1618,32898.0,1.0,11603.0,109.0,0.847,0.047,4.67e-05,0.99995,,104097.0,8674.75,18.651834346811146,Low Risk,715.0,0,0,,0.0
718661958,Existing Customer,41,M,3,College,Married,$80K - $120K,Blue,28,1,1,3,34516.0,1617,32899.0,0.625,13083.0,93.0,0.722,0.047,9.35e-05,0.99991,,80259.0,6688.25,24.176727843606326,Low Risk,546.0,0,0,,0.0
804601833,Existing Customer,44,M,2,High School,Unknown,$60K - $80K,Silver,39,1,2,3,34516.0,1601,32915.0,0.686,7491.0,86.0,0.72,0.046,0.00016815,0.99983,,69747.0,5812.25,27.54527076433395,Low Risk,738.0,0,0,,0.0
711870333,Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,3,34516.0,1597,32919.0,0.858,1628.0,51.0,1.217,0.046,0.00031104,0.99969,,111848.0,9320.666666666666,17.13396752735856,Low Risk,502.0,1,1,2021-05-04 16:08:00.213210,10231.72
712839633,Existing Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,22,2,1,3,34516.0,1595,32921.0,0.824,8871.0,97.0,0.764,0.046,9.52e-05,0.9999,,88659.0,7388.25,21.58833282577065,Low Risk,483.0,0,0,,0.0
773988708,Existing Customer,52,M,2,Uneducated,Married,$120K +,Silver,43,1,2,2,34516.0,1588,32928.0,0.745,7512.0,81.0,0.688,0.046,0.00010574,0.99989,,175178.0,14598.166666666666,10.878078297503112,Low Risk,422.0,0,0,,0.0
710374008,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,47,1,1,2,34516.0,1583,32933.0,0.631,12906.0,100.0,0.639,0.046,5.17e-05,0.99995,,88959.0,7413.25,21.353657302802414,Low Risk,700.0,0,0,,0.0
788980983,Existing Customer,55,M,1,High School,Single,$80K - $120K,Blue,42,1,4,2,34516.0,1583,32933.0,0.824,12192.0,112.0,0.672,0.046,0.00019835,0.9998,,104848.0,8737.333333333334,18.11765603540363,Low Risk,593.0,0,0,,0.0
797757333,Existing Customer,43,M,3,Post-Graduate,Married,$60K - $80K,Gold,37,6,1,2,34516.0,1580,32936.0,0.707,4149.0,86.0,0.755,0.046,7.75e-05,0.99992,,64775.0,5397.916666666667,29.27055191045928,Low Risk,579.0,0,0,,0.0
779519058,Existing Customer,51,F,3,Post-Graduate,Divorced,Unknown,Platinum,34,3,1,2,34516.0,1578,32938.0,0.725,1929.0,40.0,0.481,0.046,0.00011683,0.99988,,,,,High Risk,497.0,1,2,2022-11-07 16:08:00.213210,13108.12
720282558,Existing Customer,36,M,2,Graduate,Single,$80K - $120K,Silver,27,5,2,4,34516.0,1568,32948.0,0.878,2873.0,73.0,0.659,0.045,0.00029507,0.9997,,100108.0,8342.333333333334,18.79570064330523,Low Risk,810.0,0,0,,0.0
719260608,Existing Customer,38,M,3,Uneducated,Single,$60K - $80K,Silver,31,5,3,2,34516.0,1566,32950.0,1.106,3961.0,53.0,0.893,0.045,0.0001734,0.99983,,70208.0,5850.666666666667,26.766180492251596,Low Risk,443.0,0,0,,0.0
718578708,Existing Customer,49,M,4,Post-Graduate,Single,$120K +,Silver,38,3,3,1,34516.0,1562,32954.0,0.618,14212.0,100.0,0.667,0.045,0.00012095,0.99988,,167425.0,13952.083333333334,11.195460654024188,Low Risk,500.0,1,3,2024-11-01 16:08:00.213210,16383.63
711364233,Existing Customer,41,M,4,Unknown,Married,$60K - $80K,Platinum,26,1,1,2,34516.0,1559,32957.0,0.759,8888.0,104.0,0.763,0.045,0.0001103,0.99989,,76983.0,6415.25,24.301469155527844,Low Risk,423.0,1,1,2021-08-16 16:08:00.213210,4071.83
778956033,Existing Customer,51,M,1,Graduate,Married,$80K - $120K,Blue,32,3,2,3,34516.0,1549,32967.0,0.892,15151.0,104.0,0.677,0.045,0.00017969,0.99982,,91559.0,7629.916666666667,20.301663408294104,Low Risk,486.0,0,0,,0.0
710244108,Existing Customer,44,M,3,College,Married,$60K - $80K,Gold,34,3,1,3,34516.0,1543,32973.0,0.774,13967.0,101.0,0.712,0.045,0.00010767,0.99989,,77663.0,6471.916666666667,23.841468910549423,Low Risk,625.0,0,0,,0.0
713861733,Existing Customer,50,M,3,Graduate,Divorced,$80K - $120K,Blue,36,4,3,1,34516.0,1542,32974.0,0.869,1770.0,65.0,0.585,0.045,0.00011256,0.99989,,87744.0,7312.0,21.088621444201312,Low Risk,763.0,0,0,,0.0
787502883,Existing Customer,60,F,1,Doctorate,Single,Unknown,Silver,48,1,2,1,34516.0,1542,32974.0,0.603,7443.0,98.0,0.556,0.045,8.42e-05,0.99992,,,,,High Risk,648.0,0,0,,0.0
720009558,Existing Customer,33,F,2,College,Single,Unknown,Gold,36,3,1,3,34516.0,1540,32976.0,1.038,2574.0,72.0,0.756,0.045,0.00010376,0.9999,,,,,High Risk,702.0,0,0,,0.0
715156383,Existing Customer,44,M,1,Unknown,Unknown,$120K +,Blue,36,6,2,2,34516.0,1533,32983.0,0.924,1603.0,29.0,0.526,0.044,0.00011743,0.99988,,126930.0,10577.5,14.493027653037108,Low Risk,645.0,0,0,,0.0
788386908,Existing Customer,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,41,3,2,2,34516.0,1531,32985.0,0.862,1156.0,29.0,1.071,0.044,0.00020517,0.99979,,115381.0,9615.083333333334,15.922898917499415,Low Risk,810.0,0,0,,0.0
709188108,Existing Customer,45,M,2,Graduate,Single,$60K - $80K,Silver,33,4,2,2,34516.0,1529,32987.0,0.609,13940.0,105.0,0.81,0.044,0.00010284,0.9999,,61131.0,5094.25,30.01423173185454,Low Risk,446.0,0,0,,0.0
771075258,Existing Customer,55,M,2,College,Single,$120K +,Silver,42,2,3,2,34516.0,1527,32989.0,0.526,1268.0,42.0,0.355,0.044,0.00015801,0.99984,,134786.0,11232.166666666666,13.594883741634888,Low Risk,447.0,0,0,,0.0
