CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type
720330558,Attrited Customer,44,M,3,Graduate,Married,$80K - $120K,Blue,25,5,2,3,25256.0,966,24290.0,0.488,2048.0,40.0,0.333,0.038,0.99499,0.00501,Involuntary
712050933,Attrited Customer,48,M,4,College,Married,$80K - $120K,Blue,32,5,2,3,25190.0,0,25190.0,0.467,1533.0,41.0,0.323,0.0,0.9949,0.0051,Voluntary
769396158,Attrited Customer,55,M,1,College,Single,$80K - $120K,Blue,43,2,2,3,24884.0,0,24884.0,0.072,5107.0,53.0,0.293,0.0,0.99431,0.00569,Involuntary
712531008,Attrited Customer,43,M,3,Unknown,Married,$120K +,Blue,34,4,3,2,24868.0,794,24074.0,0.649,2510.0,32.0,0.231,0.032,0.99515,0.00484967,Voluntary
712113558,Attrited Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,3,24844.0,1273,23571.0,0.437,6549.0,75.0,0.974,0.051,0.99671,0.00329379,Involuntary
711538758,Attrited Customer,39,M,5,Graduate,Single,$60K - $80K,Blue,36,1,3,3,24657.0,633,24024.0,0.358,1954.0,46.0,0.394,0.026,0.99681,0.00319072,Voluntary
804829533,Attrited Customer,59,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,24621.0,471,24150.0,0.85,2864.0,51.0,0.759,0.019,0.99903,0.00096743,Involuntary
716654808,Attrited Customer,48,M,4,High School,Single,$120K +,Blue,39,3,4,4,24593.0,0,24593.0,0.777,2084.0,31.0,0.55,0.0,0.99843,0.00156953,Voluntary
780292683,Attrited Customer,55,M,1,Uneducated,Single,$120K +,Blue,41,3,4,4,24542.0,2354,22188.0,0.314,984.0,24.0,0.263,0.096,0.99834,0.00165792,Involuntary
779380908,Attrited Customer,51,M,1,Unknown,Married,$80K - $120K,Blue,39,4,3,4,24462.0,946,23516.0,0.475,1709.0,37.0,0.542,0.039,0.99813,0.00187387,Voluntary
778860783,Attrited Customer,57,M,2,Unknown,Divorced,$120K +,Blue,38,1,2,4,24379.0,1116,23263.0,0.62,2836.0,41.0,0.281,0.046,0.99722,0.00277723,Involuntary
814191333,Attrited Customer,55,M,2,Unknown,Divorced,$120K +,Blue,50,5,4,3,24250.0,278,23972.0,0.647,2153.0,41.0,0.577,0.011,0.99752,0.00248146,Voluntary
719379858,Attrited Customer,39,M,1,Graduate,Married,$80K - $120K,Blue,36,2,2,3,24239.0,0,24239.0,0.94,8549.0,73.0,0.78,0.0,0.99447,0.00553,Involuntary
719582058,Attrited Customer,41,M,3,Doctorate,Single,$80K - $120K,Blue,29,2,2,3,24001.0,1629,22372.0,0.965,9102.0,75.0,0.974,0.068,0.99653,0.00346592,Voluntary
778643733,Attrited Customer,48,F,1,Uneducated,Single,$40K - $60K,Gold,28,3,2,1,23981.0,1454,22527.0,0.925,9140.0,64.0,0.684,0.061,0.98707,0.01293,Involuntary
714077583,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,31,2,3,4,23981.0,593,23388.0,0.987,4758.0,65.0,0.512,0.025,0.99909,0.00091227,Voluntary
717571683,Attrited Customer,47,F,4,Uneducated,Married,$40K - $60K,Gold,34,2,3,3,23981.0,0,23981.0,0.196,4536.0,61.0,0.605,0.0,0.99735,0.0026529,Involuntary
714894708,Attrited Customer,53,M,1,Uneducated,Unknown,$120K +,Blue,45,4,4,2,23958.0,2517,21441.0,0.702,2777.0,45.0,0.552,0.105,0.99526,0.00474303,Voluntary
827984658,Attrited Customer,49,M,3,Post-Graduate,Married,$80K - $120K,Blue,45,3,0,4,23870.0,0,23870.0,0.604,1885.0,39.0,0.345,0.0,0.98619,0.01381,Involuntary
715076358,Attrited Customer,57,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,3,3,23714.0,0,23714.0,0.981,8463.0,62.0,0.824,0.0,0.99702,0.00298315,Voluntary
720654183,Attrited Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,35,2,3,3,23542.0,1307,22235.0,0.462,2152.0,46.0,0.438,0.056,0.99686,0.00314112,Involuntary
719547033,Attrited Customer,40,M,4,Unknown,Married,$80K - $120K,Blue,31,1,3,6,23502.0,0,23502.0,0.839,7957.0,60.0,0.875,0.0,0.99945,0.00055285,Voluntary
712021233,Attrited Customer,33,M,3,Graduate,Married,$60K - $80K,Blue,15,5,1,3,23399.0,0,23399.0,1.051,9356.0,74.0,0.85,0.0,0.98971,0.01029,Involuntary
822132858,Attrited Customer,41,M,4,Uneducated,Married,$80K - $120K,Blue,37,1,2,2,23250.0,0,23250.0,0.564,2205.0,43.0,0.654,0.0,0.99192,0.00808,Voluntary
714524583,Attrited Customer,56,M,3,Uneducated,Married,$80K - $120K,Blue,46,1,3,3,23240.0,1534,21706.0,0.971,9441.0,82.0,0.907,0.066,0.99691,0.00308778,Involuntary
708867408,Attrited Customer,52,M,2,High School,Married,$60K - $80K,Blue,40,3,4,2,23128.0,1958,21170.0,0.604,2050.0,35.0,0.667,0.085,0.99529,0.00470886,Voluntary
789412458,Attrited Customer,44,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,6,3,4,23026.0,2517,20509.0,1.032,4909.0,52.0,0.625,0.109,0.99836,0.00164342,Involuntary
709213458,Attrited Customer,42,M,3,High School,Married,$80K - $120K,Blue,36,1,3,2,22993.0,0,22993.0,1.004,7867.0,75.0,0.786,0.0,0.99452,0.00548,Voluntary
708121908,Attrited Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,36,2,3,2,22917.0,0,22917.0,0.574,2045.0,45.0,0.5,0.0,0.9952,0.00479863,Involuntary
717185658,Attrited Customer,51,M,1,High School,Married,$80K - $120K,Blue,36,4,3,4,22754.0,0,22754.0,0.799,8531.0,77.0,0.791,0.0,0.99788,0.00211827,Voluntary
712457208,Attrited Customer,58,M,1,Graduate,Single,$80K - $120K,Blue,36,6,3,4,22718.0,0,22718.0,0.747,8100.0,77.0,0.833,0.0,0.99794,0.00205937,Involuntary
708419733,Attrited Customer,47,M,3,College,Single,$60K - $80K,Blue,39,5,3,2,22599.0,0,22599.0,1.039,4739.0,55.0,0.486,0.0,0.99452,0.00548,Voluntary
711224733,Attrited Customer,32,M,0,High School,Married,$120K +,Blue,27,3,3,4,22382.0,0,22382.0,0.418,695.0,10.0,0.25,0.0,0.99768,0.00231656,Involuntary
779269158,Attrited Customer,43,F,2,Graduate,Married,Unknown,Blue,25,4,2,4,21961.0,0,21961.0,0.653,2237.0,39.0,0.393,0.0,0.99695,0.00305189,Voluntary
711794358,Attrited Customer,61,M,0,College,Single,$80K - $120K,Blue,50,2,4,3,21398.0,0,21398.0,0.695,3119.0,53.0,0.767,0.0,0.99673,0.00326683,Involuntary
720950283,Attrited Customer,47,M,3,High School,Married,$80K - $120K,Blue,34,3,3,3,21359.0,0,21359.0,0.551,2064.0,63.0,0.853,0.0,0.99673,0.00326528,Voluntary
807584958,Attrited Customer,50,M,3,Uneducated,Married,$60K - $80K,Blue,45,2,2,5,21096.0,0,21096.0,0.637,1882.0,39.0,0.345,0.0,0.99834,0.00165524,Involuntary
713668158,Attrited Customer,31,F,1,Uneducated,Single,Unknown,Blue,36,2,3,3,21067.0,0,21067.0,0.995,9212.0,71.0,0.821,0.0,0.99659,0.00341249,Voluntary
709961958,Attrited Customer,58,F,4,High School,Divorced,Unknown,Blue,45,4,1,1,21065.0,2517,18548.0,0.84,1060.0,32.0,0.333,0.119,0.97132,0.02868,Involuntary
824140908,Attrited Customer,52,M,3,Uneducated,Single,$120K +,Blue,48,5,3,4,20974.0,0,20974.0,0.0,1246.0,27.0,0.0,0.0,0.99819,0.00181217,Voluntary
719309958,Attrited Customer,55,M,3,Doctorate,Single,$80K - $120K,Blue,35,4,1,3,20865.0,0,20865.0,0.881,837.0,25.0,0.667,0.0,0.99286,0.00714,Involuntary
708301683,Attrited Customer,40,M,2,Uneducated,Married,$80K - $120K,Blue,30,6,2,3,20798.0,1059,19739.0,1.049,8038.0,90.0,0.837,0.051,0.99495,0.00505,Voluntary
775152708,Attrited Customer,49,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,39,2,3,4,20769.0,901,19868.0,0.371,1835.0,43.0,0.72,0.043,0.99842,0.00158385,Involuntary
772922883,Attrited Customer,41,M,3,Unknown,Married,$80K - $120K,Blue,22,3,3,4,20543.0,0,20543.0,0.547,1874.0,42.0,0.615,0.0,0.9983,0.00169532,Voluntary
806947308,Attrited Customer,40,M,4,Post-Graduate,Married,$60K - $80K,Blue,35,3,4,3,20178.0,1553,18625.0,0.324,1735.0,44.0,0.375,0.077,0.99779,0.00221086,Involuntary
712849158,Attrited Customer,55,M,0,High School,Divorced,$80K - $120K,Blue,44,4,3,3,19793.0,2488,17305.0,0.594,2186.0,44.0,0.467,0.126,0.99605,0.00394582,Voluntary
720592533,Attrited Customer,41,M,4,Graduate,Unknown,$80K - $120K,Blue,31,3,3,2,19782.0,868,18914.0,0.808,2535.0,44.0,0.467,0.044,0.99473,0.00527,Involuntary
708821733,Attrited Customer,43,F,3,Unknown,Single,$40K - $60K,Silver,36,2,3,4,19713.0,531,19182.0,0.792,8301.0,70.0,0.591,0.027,0.99812,0.00187593,Voluntary
821749608,Attrited Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,3,19402.0,0,19402.0,0.58,1937.0,51.0,0.594,0.0,0.99683,0.00317458,Involuntary
717580458,Attrited Customer,43,M,4,Uneducated,Divorced,$80K - $120K,Blue,36,2,3,2,19333.0,0,19333.0,0.969,7847.0,63.0,0.75,0.0,0.99487,0.00513,Voluntary
709520058,Attrited Customer,53,M,5,Uneducated,Married,$120K +,Blue,38,4,2,2,19138.0,0,19138.0,0.482,2028.0,43.0,0.303,0.0,0.99179,0.00821,Involuntary
716782758,Attrited Customer,48,M,3,Graduate,Single,$60K - $80K,Blue,42,3,2,4,19075.0,0,19075.0,0.807,2013.0,32.0,0.455,0.0,0.99706,0.00294141,Voluntary
815851233,Attrited Customer,52,M,3,High School,Single,$120K +,Blue,47,6,1,3,19032.0,0,19032.0,0.417,1726.0,42.0,0.312,0.0,0.98941,0.01059,Involuntary
711167808,Attrited Customer,40,M,4,Unknown,Single,$60K - $80K,Blue,30,4,3,6,18975.0,0,18975.0,1.028,4803.0,65.0,0.548,0.0,0.99945,0.00055285,Voluntary
711275433,Attrited Customer,47,M,4,Uneducated,Unknown,Unknown,Blue,36,3,3,3,18873.0,0,18873.0,0.636,2021.0,38.0,0.52,0.0,0.99694,0.00305523,Involuntary
772695033,Attrited Customer,47,M,5,High School,Single,$80K - $120K,Blue,37,3,4,4,18800.0,2517,16283.0,0.482,1575.0,23.0,0.211,0.134,0.99841,0.00159436,Voluntary
716404383,Attrited Customer,47,F,2,Graduate,Married,Unknown,Blue,36,1,3,2,18799.0,2517,16282.0,0.813,2315.0,52.0,0.625,0.134,0.99447,0.00553,Involuntary
709005633,Attrited Customer,62,M,0,High School,Single,$60K - $80K,Blue,51,3,2,4,18734.0,0,18734.0,0.674,2112.0,52.0,0.857,0.0,0.99634,0.00365621,Voluntary
719146008,Attrited Customer,48,M,3,Graduate,Married,$80K - $120K,Blue,39,4,4,3,18672.0,2517,16155.0,0.799,1126.0,35.0,0.591,0.135,0.99737,0.0026282,Involuntary
713886333,Attrited Customer,47,M,2,High School,Married,$60K - $80K,Blue,39,2,3,1,18660.0,728,17932.0,0.403,1682.0,43.0,0.303,0.039,0.99061,0.00939,Voluntary
711816108,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,29,2,2,4,18563.0,0,18563.0,0.729,2395.0,45.0,0.552,0.0,0.99697,0.00302546,Involuntary
717103758,Attrited Customer,63,M,0,Graduate,Single,Unknown,Blue,55,5,0,2,18550.0,0,18550.0,0.908,2616.0,42.0,0.826,0.0,0.94591,0.05409,Voluntary
708152358,Attrited Customer,54,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,1,3,2,18512.0,1664,16848.0,0.889,8019.0,57.0,0.583,0.09,0.99499,0.00501,Involuntary
716127333,Attrited Customer,45,F,3,Graduate,Married,Unknown,Blue,36,5,2,3,18432.0,484,17948.0,0.557,2300.0,45.0,0.552,0.026,0.99499,0.00501,Voluntary
712036383,Attrited Customer,49,M,4,High School,Single,$60K - $80K,Blue,30,6,3,3,18418.0,0,18418.0,0.918,9980.0,68.0,0.744,0.0,0.99677,0.00323086,Involuntary
708799983,Attrited Customer,40,M,1,Post-Graduate,Married,$60K - $80K,Blue,36,6,3,4,18386.0,890,17496.0,0.361,1698.0,43.0,0.483,0.048,0.99825,0.00175068,Voluntary
780086658,Attrited Customer,43,M,4,Doctorate,Unknown,$60K - $80K,Blue,28,3,2,4,18229.0,0,18229.0,0.544,2060.0,39.0,0.625,0.0,0.99799,0.00201294,Involuntary
717793983,Attrited Customer,55,M,3,Graduate,Single,$40K - $60K,Silver,45,2,3,1,18128.0,0,18128.0,0.71,2503.0,49.0,0.885,0.0,0.99026,0.00974,Voluntary
713333433,Attrited Customer,49,M,3,Uneducated,Unknown,$60K - $80K,Blue,41,3,4,4,18075.0,0,18075.0,0.531,1477.0,30.0,0.5,0.0,0.9985,0.00149992,Involuntary
772466508,Attrited Customer,45,M,3,Unknown,Single,$60K - $80K,Blue,35,6,2,1,18004.0,2517,15487.0,0.569,2030.0,45.0,0.452,0.14,0.98739,0.01261,Voluntary
714022833,Attrited Customer,42,F,2,Graduate,Single,$40K - $60K,Silver,32,4,3,3,17909.0,0,17909.0,0.225,5977.0,58.0,0.487,0.0,0.99636,0.00364408,Involuntary
794571108,Attrited Customer,39,M,2,Graduate,Divorced,$40K - $60K,Silver,23,5,2,3,17894.0,304,17590.0,0.965,4691.0,63.0,0.465,0.017,0.99425,0.00575,Voluntary
710639658,Attrited Customer,29,M,1,High School,Single,$60K - $80K,Blue,17,6,1,3,17744.0,829,16915.0,0.851,9658.0,78.0,0.773,0.047,0.98831,0.01169,Involuntary
717074283,Attrited Customer,45,F,3,Graduate,Divorced,Unknown,Blue,37,5,2,6,17678.0,0,17678.0,0.788,2566.0,49.0,0.815,0.0,0.99903,0.00097026,Voluntary
708834483,Attrited Customer,46,M,2,Doctorate,Married,$80K - $120K,Blue,29,1,2,5,17667.0,0,17667.0,0.569,1775.0,42.0,0.556,0.0,0.99878,0.00122089,Involuntary
714527433,Attrited Customer,39,M,4,Graduate,Married,$80K - $120K,Blue,30,5,2,2,17523.0,0,17523.0,0.424,1974.0,54.0,0.688,0.0,0.99169,0.00831,Voluntary
714471183,Attrited Customer,47,M,4,Graduate,Divorced,$80K - $120K,Blue,39,4,3,4,17504.0,476,17028.0,0.892,10468.0,66.0,0.737,0.027,0.99816,0.00184351,Involuntary
720565458,Attrited Customer,43,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,2,3,3,17306.0,0,17306.0,0.4,6205.0,65.0,0.806,0.0,0.9972,0.00280059,Voluntary
716790633,Attrited Customer,43,M,3,Graduate,Married,$60K - $80K,Blue,36,4,2,3,17239.0,0,17239.0,0.393,1789.0,38.0,0.357,0.0,0.99499,0.00501,Involuntary
716754783,Attrited Customer,43,M,4,High School,Married,$120K +,Blue,30,3,2,3,17228.0,1331,15897.0,0.519,2229.0,44.0,0.375,0.077,0.9949,0.0051,Voluntary
720508233,Attrited Customer,62,M,0,Unknown,Single,$40K - $60K,Silver,42,3,4,4,17161.0,0,17161.0,0.552,1898.0,42.0,0.556,0.0,0.99812,0.00187699,Involuntary
712784058,Attrited Customer,45,F,2,High School,Divorced,Unknown,Blue,36,6,4,3,17156.0,2517,14639.0,0.717,1142.0,33.0,0.32,0.147,0.9972,0.00280488,Voluntary
781794708,Attrited Customer,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,29,2,1,3,17030.0,1911,15119.0,0.528,715.0,25.0,0.562,0.112,0.99124,0.00876,Involuntary
719767683,Attrited Customer,46,M,0,College,Single,$80K - $120K,Blue,39,2,3,3,16983.0,0,16983.0,1.061,8526.0,79.0,0.837,0.0,0.99605,0.00394546,Voluntary
708983658,Attrited Customer,51,M,2,Uneducated,Single,$120K +,Blue,39,3,3,1,16868.0,0,16868.0,0.938,940.0,25.0,0.471,0.0,0.99111,0.00889,Involuntary
767294658,Attrited Customer,56,M,2,College,Single,$120K +,Blue,50,2,2,3,16867.0,0,16867.0,0.885,654.0,14.0,0.4,0.0,0.99466,0.00534,Voluntary
716609433,Attrited Customer,55,M,2,High School,Divorced,$120K +,Blue,46,5,3,2,16828.0,2517,14311.0,1.059,4939.0,63.0,0.465,0.15,0.99431,0.00569,Involuntary
719881533,Attrited Customer,46,M,2,College,Married,$40K - $60K,Silver,34,5,3,4,16547.0,0,16547.0,0.242,1561.0,41.0,0.367,0.0,0.9978,0.00220011,Voluntary
713573508,Attrited Customer,41,M,4,Graduate,Unknown,$40K - $60K,Silver,32,4,2,4,16509.0,425,16084.0,0.356,1740.0,43.0,0.387,0.026,0.99678,0.00322004,Involuntary
718791708,Attrited Customer,48,M,2,High School,Married,$80K - $120K,Blue,32,1,2,4,16362.0,2268,14094.0,0.841,2228.0,37.0,0.85,0.139,0.99686,0.00313909,Voluntary
720758808,Attrited Customer,38,M,3,College,Single,$60K - $80K,Blue,18,5,1,5,16317.0,0,16317.0,0.566,1995.0,54.0,0.929,0.0,0.99639,0.00361075,Involuntary
720427683,Attrited Customer,58,M,2,Uneducated,Single,$120K +,Blue,46,2,3,4,16163.0,0,16163.0,0.542,2171.0,48.0,0.778,0.0,0.99812,0.00188031,Voluntary
710590683,Attrited Customer,33,M,2,Unknown,Married,$120K +,Blue,36,3,3,5,16127.0,0,16127.0,0.769,7729.0,82.0,1.0,0.0,0.99898,0.00101725,Involuntary
714199008,Attrited Customer,50,M,2,Unknown,Married,$120K +,Blue,36,6,2,2,16081.0,492,15589.0,0.204,6100.0,61.0,0.564,0.031,0.99207,0.00793,Voluntary
708654933,Attrited Customer,51,F,2,Doctorate,Married,Less than $40K,Platinum,42,3,2,3,15987.0,193,15794.0,0.435,2021.0,46.0,0.394,0.012,0.99793,0.00207303,Involuntary
709319658,Attrited Customer,48,F,4,Graduate,Single,Less than $40K,Platinum,37,5,3,4,15987.0,0,15987.0,0.827,7681.0,71.0,0.69,0.0,0.99894,0.00106195,Voluntary
715496058,Attrited Customer,41,F,4,Uneducated,Single,Less than $40K,Gold,36,3,3,3,15987.0,0,15987.0,0.598,7832.0,73.0,0.78,0.0,0.99735,0.0026529,Involuntary
714945708,Attrited Customer,33,M,4,College,Single,$40K - $60K,Silver,20,2,1,3,15977.0,0,15977.0,0.702,7745.0,64.0,0.684,0.0,0.98842,0.01158,Voluntary
715020933,Attrited Customer,44,F,4,High School,Unknown,Unknown,Blue,34,4,3,4,15944.0,0,15944.0,0.919,9360.0,67.0,0.763,0.0,0.9981,0.00189625,Involuntary
780006783,Attrited Customer,59,M,1,Uneducated,Single,$40K - $60K,Silver,49,3,2,2,15809.0,0,15809.0,0.992,3109.0,48.0,0.412,0.0,0.99003,0.00997,Voluntary
720610008,Attrited Customer,59,M,1,College,Married,$120K +,Blue,50,1,5,4,15796.0,812,14984.0,0.719,1339.0,23.0,0.15,0.051,0.9981,0.00189674,Involuntary
714374133,Attrited Customer,56,M,2,Graduate,Married,$120K +,Blue,36,1,3,3,15769.0,0,15769.0,1.041,602.0,15.0,0.364,0.0,0.99671,0.00329379,Voluntary
714915633,Attrited Customer,42,M,0,High School,Single,$60K - $80K,Blue,36,4,3,6,15699.0,0,15699.0,0.569,1793.0,40.0,0.6,0.0,0.99924,0.00076382,Involuntary
710679933,Attrited Customer,59,M,1,Graduate,Single,$80K - $120K,Blue,54,2,5,4,15633.0,0,15633.0,0.984,8660.0,58.0,0.758,0.0,0.99816,0.00184416,Voluntary
720234708,Attrited Customer,45,M,2,High School,Single,$120K +,Blue,33,6,3,2,15490.0,0,15490.0,0.742,2429.0,50.0,0.471,0.0,0.99431,0.00569,Involuntary
708369633,Attrited Customer,34,F,3,Graduate,Married,Less than $40K,Gold,36,6,3,2,15487.0,1847,13640.0,0.943,7031.0,67.0,0.811,0.119,0.99537,0.00462792,Voluntary
720983733,Attrited Customer,44,M,3,Unknown,Single,$60K - $80K,Blue,36,2,3,3,15422.0,864,14558.0,0.578,2136.0,54.0,0.8,0.056,0.99711,0.00288892,Involuntary
720512433,Attrited Customer,56,M,1,Uneducated,Single,$60K - $80K,Blue,36,6,4,3,15219.0,2281,12938.0,0.832,7625.0,78.0,0.95,0.15,0.99717,0.00282527,Voluntary
720551733,Attrited Customer,46,F,4,Doctorate,Married,Unknown,Blue,26,3,3,6,15195.0,0,15195.0,0.726,2631.0,41.0,0.64,0.0,0.99958,0.00041998,Involuntary
711079308,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,27,4,2,3,15186.0,0,15186.0,0.483,1884.0,33.0,0.435,0.0,0.99499,0.00501,Voluntary
712509108,Attrited Customer,46,F,3,Doctorate,Single,Less than $40K,Gold,36,1,3,5,15164.0,532,14632.0,0.858,8356.0,68.0,0.478,0.035,0.99935,0.00064654,Involuntary
812979408,Attrited Customer,39,F,0,Unknown,Married,$40K - $60K,Silver,34,3,0,3,15142.0,0,15142.0,0.761,2458.0,41.0,0.577,0.0,0.9669,0.0331,Voluntary
714848958,Attrited Customer,47,F,2,Graduate,Single,Less than $40K,Gold,37,6,2,1,15109.0,897,14212.0,0.494,2315.0,43.0,0.303,0.059,0.98751,0.01249,Involuntary
710674533,Attrited Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,34,3,3,4,15060.0,0,15060.0,0.545,1611.0,42.0,0.4,0.0,0.998,0.002003,Voluntary
793712658,Attrited Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,46,4,2,3,15011.0,2517,12494.0,0.713,1821.0,36.0,0.385,0.168,0.99499,0.00501,Involuntary
767712558,Attrited Customer,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530.0,10.0,1.0,0.0,0.99639,0.00360825,Voluntary
710061783,Attrited Customer,49,M,1,Graduate,Married,$40K - $60K,Blue,40,6,1,4,14973.0,0,14973.0,0.895,4517.0,59.0,0.439,0.0,0.9933,0.0067,Involuntary
708354858,Attrited Customer,51,M,2,Unknown,Single,$120K +,Blue,42,2,4,2,14938.0,0,14938.0,0.758,8192.0,80.0,0.778,0.0,0.99583,0.00416681,Voluntary
721126833,Attrited Customer,51,M,2,High School,Married,$80K - $120K,Blue,41,5,2,3,14902.0,0,14902.0,0.312,2038.0,39.0,0.625,0.0,0.99466,0.00534,Involuntary
779681433,Attrited Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,4,14899.0,0,14899.0,0.381,1519.0,26.0,0.368,0.0,0.99814,0.00186317,Voluntary
810271083,Attrited Customer,47,F,3,Unknown,Single,$40K - $60K,Blue,42,1,5,3,14897.0,0,14897.0,0.489,2164.0,53.0,0.606,0.0,0.99741,0.00258725,Involuntary
789560433,Attrited Customer,49,M,3,Post-Graduate,Single,$60K - $80K,Blue,42,2,4,2,14895.0,0,14895.0,1.043,5147.0,53.0,0.559,0.0,0.99625,0.00375265,Voluntary
789365508,Attrited Customer,49,M,2,High School,Divorced,$40K - $60K,Blue,39,2,3,4,14839.0,512,14327.0,0.176,1453.0,26.0,0.13,0.035,0.99801,0.00198853,Involuntary
803216433,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Silver,33,6,3,2,14806.0,2517,12289.0,0.558,4804.0,57.0,0.462,0.17,0.99408,0.00592,Voluntary
717439983,Attrited Customer,48,M,2,Graduate,Married,$80K - $120K,Blue,28,1,3,3,14774.0,2517,12257.0,0.979,8293.0,63.0,0.703,0.17,0.99671,0.00329379,Involuntary
708841233,Attrited Customer,41,M,2,College,Married,$80K - $120K,Blue,33,2,3,3,14682.0,2517,12165.0,1.041,8193.0,72.0,0.846,0.171,0.99661,0.00338757,Voluntary
716893683,Attrited Customer,55,F,3,Uneducated,Single,Unknown,Blue,47,4,3,3,14657.0,2517,12140.0,0.166,6009.0,53.0,0.514,0.172,0.99691,0.00308778,Involuntary
712044558,Attrited Customer,51,F,1,Uneducated,Single,Less than $40K,Silver,41,6,2,3,14563.0,1309,13254.0,0.708,6408.0,70.0,0.944,0.09,0.99405,0.00595,Voluntary
720990183,Attrited Customer,54,M,5,High School,Married,$60K - $80K,Blue,36,5,2,3,14539.0,0,14539.0,0.907,965.0,26.0,0.529,0.0,0.99482,0.00518,Involuntary
816600933,Attrited Customer,56,M,0,College,Married,$80K - $120K,Blue,51,3,2,3,14501.0,0,14501.0,0.854,1031.0,25.0,0.389,0.0,0.99378,0.00622,Voluntary
716721483,Attrited Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,52,1,2,2,14458.0,2017,12441.0,0.99,8696.0,72.0,0.895,0.14,0.99014,0.00986,Involuntary
778699908,Attrited Customer,43,M,2,Uneducated,Married,$60K - $80K,Blue,24,2,3,3,14447.0,0,14447.0,0.856,915.0,29.0,2.222,0.0,0.9968,0.00320374,Voluntary
716570958,Attrited Customer,50,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,36,3,2,3,14409.0,511,13898.0,0.799,2351.0,39.0,0.3,0.035,0.99574,0.00425916,Involuntary
772286658,Attrited Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,52,6,4,3,14324.0,2507,11817.0,0.433,2083.0,56.0,0.647,0.175,0.9971,0.00290471,Voluntary
817108083,Attrited Customer,55,M,3,Unknown,Single,$60K - $80K,Blue,35,3,3,3,14266.0,1341,12925.0,0.309,1625.0,34.0,0.36,0.094,0.99711,0.00288892,Involuntary
780032208,Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,34,5,3,3,14201.0,0,14201.0,0.574,2223.0,47.0,0.679,0.0,0.99683,0.00317458,Voluntary
712582983,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Silver,36,4,3,1,14057.0,1381,12676.0,1.039,4729.0,54.0,0.742,0.098,0.99026,0.00974,Involuntary
709547658,Attrited Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,3,3,13961.0,1299,12662.0,0.842,783.0,20.0,0.667,0.093,0.9968,0.00320374,Voluntary
711745233,Attrited Customer,30,F,0,High School,Single,Unknown,Blue,22,1,2,4,13894.0,0,13894.0,0.845,9351.0,69.0,0.533,0.0,0.99634,0.00365621,Involuntary
712693908,Attrited Customer,43,M,3,Graduate,Married,$120K +,Blue,31,2,4,1,13883.0,783,13100.0,0.749,1871.0,32.0,0.684,0.056,0.9927,0.0073,Voluntary
708856983,Attrited Customer,36,M,3,Post-Graduate,Married,$120K +,Blue,27,2,1,2,13873.0,0,13873.0,0.233,694.0,18.0,0.286,0.0,0.98535,0.01465,Involuntary
757667133,Attrited Customer,54,M,2,College,Single,$80K - $120K,Blue,47,2,2,2,13769.0,0,13769.0,1.058,4738.0,53.0,0.395,0.0,0.99105,0.00895,Voluntary
771561183,Attrited Customer,42,F,4,Graduate,Single,$40K - $60K,Blue,30,6,3,3,13753.0,2517,11236.0,0.652,7464.0,66.0,0.692,0.183,0.99686,0.00314112,Involuntary
