CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,Income_Category_Inferred,Income_Category_Complete,Risk_Level
717370533,Existing Customer,40,M,3,Post-Graduate,Single,$120K +,Blue,26,1,2,1,34516.0,2088,32428.0,0.627,6453.0,89.0,0.589,0.06,8.38e-05,0.99992,,183984.0,15332.0,13.61857552830681,Low Risk,755.0,0,0,,0.0,No,0,755.0,Aa,good,good,>$120K,$120K +,Low Risk
779685558,Existing Customer,53,M,5,Graduate,Single,$120K +,Gold,36,2,4,1,34516.0,2088,32428.0,0.822,15290.0,123.0,0.732,0.06,0.00015593,0.99984,,123347.0,10278.916666666666,20.313424728611153,Low Risk,761.0,0,0,,0.0,No,0,761.0,Aa,good,good,>$120K,$120K +,Low Risk
712372158,Existing Customer,45,M,4,Unknown,Married,$120K +,Blue,33,6,1,3,34516.0,2086,32430.0,0.986,1859.0,47.0,0.958,0.06,0.00010679,0.99989,,135412.0,11284.333333333334,18.485806280093346,Low Risk,551.0,0,0,,0.0,No,0,551.0,B,good,good,>$120K,$120K +,Low Risk
713600958,Existing Customer,50,M,1,Unknown,Married,$120K +,Blue,38,4,5,3,34516.0,2076,32440.0,0.812,3647.0,65.0,0.667,0.06,0.00034859,0.99965,,125906.0,10492.166666666666,19.7861896970756,Low Risk,595.0,0,0,,0.0,Yes,1,445.0,Ca,bad,bad,>$120K,$120K +,Low Risk
794494308,Existing Customer,42,M,3,Uneducated,Married,$120K +,Platinum,23,3,4,3,34516.0,2070,32446.0,0.88,13781.0,102.0,0.545,0.06,0.00067743,0.99932,,160582.0,13381.833333333334,15.468732485583688,Low Risk,637.0,1,4,2021-05-28 15:46:09.445309,17450.43,No,0,637.0,Ba,good,good,>$120K,$120K +,Low Risk
779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516.0,2061,32455.0,0.722,1350.0,32.0,0.455,0.06,0.00022488,0.99978,,72041.0,6003.416666666667,34.330450715564744,Low Risk,352.0,0,0,,0.0,No,0,352.0,C,good,good,>$120K,$60K - $80K,Low Risk
713977308,Existing Customer,62,M,1,Graduate,Single,$120K +,Blue,53,4,3,4,34516.0,2061,32455.0,0.564,3820.0,76.0,0.767,0.06,0.00048435,0.99952,,171010.0,14250.833333333334,14.462312145488568,Low Risk,516.0,0,0,,0.0,No,0,516.0,Caa,good,good,>$120K,$120K +,Low Risk
712287333,Existing Customer,39,M,1,Uneducated,Single,$80K - $120K,Blue,30,3,1,4,34516.0,2055,32461.0,0.589,4048.0,74.0,0.51,0.06,0.00015252,0.99985,,109758.0,9146.5,22.467610561416933,Low Risk,487.0,0,0,,0.0,No,0,487.0,Ca,good,good,>$120K,$80K - $120K,Low Risk
713843283,Existing Customer,41,F,3,Unknown,Married,,Silver,34,5,3,3,34516.0,2053,32463.0,1.034,1487.0,26.0,0.733,0.059,0.00031177,0.99969,,,,,High Risk,679.0,0,0,,0.0,No,0,679.0,Baa,good,good,>$120K,>$120K,High Risk
774675933,Existing Customer,40,M,3,College,Divorced,$80K - $120K,Silver,34,2,1,3,34516.0,2052,32464.0,0.477,3510.0,62.0,0.476,0.059,8.44e-05,0.99992,,100727.0,8393.916666666666,24.44627557655842,Low Risk,792.0,0,0,,0.0,No,0,792.0,Aa,good,good,>$120K,$80K - $120K,Low Risk
787467858,Existing Customer,43,M,1,High School,Married,$80K - $120K,Silver,30,1,1,3,34516.0,2045,32471.0,0.59,4081.0,54.0,0.421,0.059,7.64e-05,0.99992,,90761.0,7563.416666666667,27.038044975264707,Low Risk,340.0,1,1,2021-01-30 15:46:09.445339,11165.03,No,0,340.0,C,good,good,>$120K,$80K - $120K,Low Risk
713105508,Existing Customer,46,M,3,High School,Single,$60K - $80K,Silver,29,4,3,3,34516.0,2040,32476.0,0.764,3754.0,53.0,1.038,0.059,0.00027574,0.99972,,68211.0,5684.25,35.88863966222457,Low Risk,456.0,0,0,,0.0,No,0,456.0,Ca,good,good,>$120K,$60K - $80K,Low Risk
708710283,Existing Customer,45,M,5,Doctorate,Married,$120K +,Silver,36,6,1,4,34516.0,2038,32478.0,1.007,4067.0,75.0,1.206,0.059,0.00021333,0.99979,,136012.0,11334.333333333334,17.98076640296444,Low Risk,314.0,0,0,,0.0,No,0,314.0,C,good,good,>$120K,$120K +,Low Risk
719768658,Existing Customer,31,F,0,College,Married,,Silver,24,2,3,1,34516.0,2032,32484.0,0.82,14544.0,104.0,0.705,0.059,8.18e-05,0.99992,,,,,High Risk,364.0,0,0,,0.0,No,0,364.0,C,good,good,>$120K,>$120K,High Risk
711813258,Existing Customer,56,M,2,College,Single,$60K - $80K,Gold,43,2,1,2,34516.0,2022,32494.0,0.761,13633.0,116.0,0.785,0.059,6.17e-05,0.99994,,78536.0,6544.666666666667,30.895385555668735,Low Risk,820.0,0,0,,0.0,No,0,820.0,Aaa,good,good,>$120K,$60K - $80K,Low Risk
710301858,Existing Customer,49,F,5,High School,Married,,Silver,36,6,2,2,34516.0,2019,32497.0,0.614,3820.0,72.0,0.532,0.058,0.00010322,0.9999,,,,,High Risk,643.0,1,3,2025-06-22 15:46:09.445363,4119.73,No,0,643.0,Ba,good,good,>$120K,>$120K,High Risk
812618883,Existing Customer,47,M,2,High School,Divorced,,Silver,42,1,2,2,34516.0,2019,32497.0,0.706,7774.0,95.0,0.583,0.058,0.0001,0.9999,,,,,High Risk,428.0,0,0,,0.0,No,0,428.0,Ca,good,good,>$120K,>$120K,High Risk
718379358,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Silver,28,3,1,3,34516.0,2017,32499.0,0.93,8453.0,90.0,0.731,0.058,8.64e-05,0.99991,,90388.0,7532.333333333333,26.777890870469534,Low Risk,771.0,0,0,,0.0,No,0,771.0,Aa,good,good,>$120K,$80K - $120K,Low Risk
720897783,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,30,6,2,5,34516.0,2010,32506.0,0.594,2776.0,59.0,0.735,0.058,0.00054528,0.99945,,144815.0,12067.916666666666,16.655733176811797,Low Risk,362.0,1,5,2024-10-09 15:46:09.445388,16540.53,No,0,362.0,C,good,good,>$120K,$120K +,Low Risk
713133258,Existing Customer,38,M,3,Unknown,Single,$80K - $120K,Silver,36,2,2,3,34516.0,2008,32508.0,0.858,8872.0,86.0,0.593,0.058,0.00019729,0.9998,,115806.0,9650.5,20.807212061551215,Low Risk,438.0,0,0,,0.0,No,0,438.0,Ca,good,good,>$120K,$80K - $120K,Low Risk
771626283,Existing Customer,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum,42,1,3,1,34516.0,1996,32520.0,0.988,15033.0,114.0,0.81,0.058,0.00022173,0.99978,,62218.0,5184.833333333333,38.49689800379312,Medium Risk,798.0,0,0,,0.0,No,0,798.0,Aa,good,good,>$120K,$60K - $80K,Low Risk
721227258,Existing Customer,51,M,1,Post-Graduate,Married,$120K +,Silver,31,2,5,2,34516.0,1991,32525.0,0.718,7520.0,79.0,0.681,0.058,0.00020049,0.9998,,183325.0,15277.083333333334,13.032592390563208,Low Risk,691.0,0,0,,0.0,No,0,691.0,Baa,good,good,>$120K,$120K +,Low Risk
824150733,Existing Customer,43,M,2,High School,Married,$80K - $120K,Silver,39,3,1,3,34516.0,1987,32529.0,0.673,16177.0,122.0,0.848,0.058,8.14e-05,0.99992,,89085.0,7423.75,26.765448728742214,Low Risk,718.0,0,0,,0.0,No,0,718.0,A,good,good,>$120K,$80K - $120K,Low Risk
771484908,Existing Customer,31,M,0,Graduate,Divorced,$80K - $120K,Silver,19,1,3,3,34516.0,1984,32532.0,0.757,14969.0,96.0,0.811,0.057,0.00023457,0.99977,,109714.0,9142.833333333334,21.70005651056383,Low Risk,588.0,0,0,,0.0,No,0,588.0,B,good,good,>$120K,$80K - $120K,Low Risk
778873608,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,25,3,1,1,34516.0,1984,32532.0,0.734,14335.0,116.0,0.758,0.057,3.24e-05,0.99997,,83851.0,6987.583333333333,28.393221309227084,Low Risk,678.0,0,0,,0.0,No,0,678.0,Baa,good,good,>$120K,$80K - $120K,Low Risk
714832383,Existing Customer,35,M,0,High School,Single,$80K - $120K,Gold,29,6,2,3,34516.0,1965,32551.0,1.044,2949.0,70.0,1.0,0.057,0.00018399,0.99982,,110719.0,9226.583333333334,21.297157669415366,Low Risk,789.0,1,2,2022-07-24 15:46:09.445410,15769.19,No,0,789.0,Aa,good,good,>$120K,$80K - $120K,Low Risk
797491683,Attrited Customer,45,M,5,Unknown,Married,$80K - $120K,Silver,39,2,2,3,34516.0,1964,32552.0,0.624,2234.0,49.0,0.361,0.057,0.99493,0.00507,Involuntary,83368.0,6947.333333333333,28.269839746665387,Low Risk,341.0,1,4,2021-07-30 15:46:09.445432,19460.94,No,0,341.0,C,good,good,>$120K,$80K - $120K,Low Risk
709910733,Existing Customer,49,F,4,High School,Single,,Silver,30,2,3,2,34516.0,1963,32553.0,0.758,13174.0,86.0,0.792,0.057,0.0001657,0.99983,,,,,High Risk,530.0,1,3,2022-05-08 15:46:09.445451,2324.85,No,0,530.0,Caa,good,good,>$120K,>$120K,High Risk
712000758,Existing Customer,51,M,4,Uneducated,Single,$120K +,Silver,39,5,2,1,34516.0,1959,32557.0,0.888,3997.0,54.0,0.929,0.057,6.69e-05,0.99993,,178180.0,14848.333333333334,13.193399932652373,Low Risk,340.0,0,0,,0.0,No,0,340.0,C,good,good,>$120K,$120K +,Low Risk
712494108,Existing Customer,38,M,2,Post-Graduate,Single,$60K - $80K,Silver,36,3,3,4,34516.0,1954,32562.0,0.436,1872.0,52.0,0.486,0.057,0.0005486,0.99945,,71991.0,5999.25,32.57073800891778,Low Risk,327.0,0,0,,0.0,No,0,327.0,C,good,good,>$120K,$60K - $80K,Medium Risk
794482158,Existing Customer,46,M,3,College,Single,$80K - $120K,Silver,32,2,1,3,34516.0,1954,32562.0,0.755,7594.0,69.0,0.725,0.057,8.44e-05,0.99992,,104114.0,8676.166666666666,22.521466853641204,Low Risk,434.0,0,0,,0.0,No,0,434.0,Ca,good,good,>$120K,$80K - $120K,Low Risk
715627833,Existing Customer,48,M,3,High School,Married,$60K - $80K,Gold,37,6,2,0,34516.0,1948,32568.0,0.666,4539.0,75.0,0.705,0.056,4.88e-05,0.99995,,75246.0,6270.5,31.06610318156447,Low Risk,500.0,0,0,,0.0,No,0,500.0,Caa,good,good,>$120K,$60K - $80K,Low Risk
787623858,Existing Customer,43,M,2,Uneducated,Divorced,$120K +,Silver,24,4,2,0,34516.0,1938,32578.0,0.426,1215.0,45.0,0.406,0.056,3.9e-05,0.99996,,160647.0,13387.25,14.47646081159312,Low Risk,332.0,0,0,,0.0,Yes,1,300.0,C,bad,bad,>$120K,$120K +,Low Risk
714926508,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Silver,45,5,4,2,34516.0,1938,32578.0,0.807,2275.0,46.0,0.438,0.056,0.00019642,0.9998,,88798.0,7399.833333333333,26.189779049077682,Low Risk,347.0,0,0,,0.0,No,0,347.0,C,good,good,>$120K,$80K - $120K,Low Risk
716071233,Existing Customer,42,M,0,High School,Unknown,$80K - $120K,Silver,35,5,2,3,34516.0,1934,32582.0,0.626,4613.0,73.0,0.553,0.056,0.0001443,0.99986,,114544.0,9545.333333333334,20.26120966615449,Low Risk,802.0,0,0,,0.0,No,0,802.0,Aaa,good,good,>$120K,$80K - $120K,Low Risk
712152408,Existing Customer,44,M,4,High School,Single,$60K - $80K,Gold,29,1,2,1,34516.0,1930,32586.0,0.615,12478.0,97.0,0.764,0.056,8.06e-05,0.99992,,61771.0,5147.583333333333,37.49332210908031,Medium Risk,706.0,0,0,,0.0,No,0,706.0,A,good,good,>$120K,$60K - $80K,Low Risk
793560033,Existing Customer,47,F,3,Uneducated,Single,,Silver,33,2,2,3,34516.0,1930,32586.0,0.93,16369.0,125.0,0.736,0.056,0.00018455,0.99982,,,,,High Risk,398.0,0,0,,0.0,No,0,398.0,C,good,good,>$120K,>$120K,High Risk
714754533,Existing Customer,51,M,0,Doctorate,Single,$120K +,Platinum,44,3,2,3,34516.0,1925,32591.0,0.764,8012.0,87.0,0.582,0.056,0.00041292,0.99959,,135355.0,11279.583333333334,17.066233238520926,Low Risk,846.0,0,0,,0.0,No,0,846.0,Aaa,good,good,>$120K,$120K +,Low Risk
718267233,Existing Customer,50,M,1,Graduate,Married,$120K +,Silver,38,4,3,3,34516.0,1915,32601.0,0.625,3828.0,65.0,1.321,0.055,0.00025657,0.99974,,148588.0,12382.333333333334,15.465582685008211,Low Risk,761.0,0,0,,0.0,No,0,761.0,Aa,good,good,>$120K,$120K +,Low Risk
719787633,Existing Customer,47,M,0,Graduate,Married,$80K - $120K,Silver,36,3,2,1,34516.0,1913,32603.0,0.84,7535.0,92.0,0.673,0.055,5.32e-05,0.99995,,89507.0,7458.916666666667,25.64715608835063,Low Risk,304.0,1,1,2021-01-14 15:46:09.445473,12029.01,No,0,304.0,C,good,good,>$120K,$80K - $120K,Low Risk
714949758,Existing Customer,51,F,3,Graduate,Single,,Platinum,42,3,1,4,34516.0,1913,32603.0,0.851,16712.0,123.0,0.708,0.055,0.00028487,0.99972,,,,,High Risk,517.0,0,0,,0.0,No,0,517.0,Caa,good,good,>$120K,>$120K,High Risk
719885883,Existing Customer,53,M,3,College,Single,$120K +,Blue,36,6,2,0,34516.0,1901,32615.0,0.914,1497.0,43.0,1.15,0.055,4.24e-05,0.99996,,128920.0,10743.333333333334,17.69469438411418,Low Risk,802.0,0,0,,0.0,No,0,802.0,Aaa,good,good,>$120K,$120K +,Low Risk
719568333,Existing Customer,39,M,3,Unknown,Single,$80K - $120K,Silver,36,5,3,2,34516.0,1900,32616.0,1.002,1668.0,36.0,0.714,0.055,0.00018538,0.99981,,104545.0,8712.083333333334,21.808790473002055,Low Risk,697.0,1,4,2023-07-24 15:46:09.445497,10087.55,No,0,697.0,Baa,good,good,>$120K,$80K - $120K,Low Risk
715378383,Existing Customer,43,F,4,Graduate,Single,,Silver,36,4,3,4,34516.0,1893,32623.0,0.748,3639.0,76.0,1.0,0.055,0.00048899,0.99951,,,,,High Risk,692.0,1,2,2023-02-15 15:46:09.445520,13582.01,No,0,692.0,Baa,good,good,>$120K,>$120K,High Risk
716933283,Existing Customer,52,M,2,High School,Single,$60K - $80K,Gold,39,4,1,1,34516.0,1882,32634.0,0.743,14738.0,116.0,0.758,0.055,3.72e-05,0.99996,,79064.0,6588.666666666667,28.5642011534959,Low Risk,506.0,0,0,,0.0,No,0,506.0,Caa,good,good,>$120K,$60K - $80K,Low Risk
717340608,Existing Customer,51,F,3,High School,Single,,Gold,39,1,1,2,34516.0,1873,32643.0,0.629,7703.0,104.0,0.677,0.054,6.4e-05,0.99994,,,,,High Risk,314.0,0,0,,0.0,No,0,314.0,C,good,good,>$120K,>$120K,High Risk
796990908,Existing Customer,35,M,3,Post-Graduate,Single,$80K - $120K,Silver,29,5,3,2,34516.0,1872,32644.0,1.068,2227.0,61.0,1.103,0.054,0.00019844,0.9998,,106943.0,8911.916666666666,21.005582413061163,Low Risk,760.0,0,0,,0.0,No,0,760.0,Aa,good,good,>$120K,$80K - $120K,Low Risk
713048733,Existing Customer,50,M,2,Uneducated,Married,$120K +,Blue,40,3,1,1,34516.0,1871,32645.0,0.356,4054.0,75.0,0.364,0.054,3.42e-05,0.99997,,148788.0,12399.0,15.089926606984433,Low Risk,540.0,0,0,,0.0,No,0,540.0,Caa,good,good,>$120K,$120K +,Low Risk
715252383,Existing Customer,58,F,2,High School,Divorced,,Gold,36,5,4,3,34516.0,1864,32652.0,0.664,3595.0,52.0,0.733,0.054,0.00040944,0.99959,,,,,High Risk,395.0,0,0,,0.0,No,0,395.0,C,good,good,>$120K,>$120K,High Risk
789334458,Existing Customer,43,F,3,Graduate,Unknown,,Silver,33,3,1,3,34516.0,1858,32658.0,0.622,4197.0,67.0,0.523,0.054,8.69e-05,0.99991,,,,,High Risk,784.0,0,0,,0.0,No,0,784.0,Aa,good,good,>$120K,>$120K,High Risk
716247708,Existing Customer,51,M,4,College,Single,$120K +,Gold,33,2,2,2,34516.0,1848,32668.0,0.775,14149.0,103.0,0.689,0.054,0.00013371,0.99987,,133467.0,11122.25,16.61534311852368,Low Risk,706.0,1,1,2020-09-13 15:46:09.445542,19613.51,No,0,706.0,A,good,good,>$120K,$120K +,Low Risk
710325258,Existing Customer,52,M,1,Unknown,Married,$80K - $120K,Silver,36,6,1,0,34516.0,1847,32669.0,0.527,3284.0,65.0,0.477,0.054,1.89e-05,0.99998,,91056.0,7588.0,24.34106483921982,Low Risk,530.0,0,0,,0.0,No,0,530.0,Caa,good,good,>$120K,$80K - $120K,Low Risk
789684258,Attrited Customer,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,3,3,34516.0,1847,32669.0,0.557,7842.0,61.0,0.794,0.054,0.9969,0.00309859,Voluntary,107669.0,8972.416666666666,20.58531239261069,Low Risk,737.0,0,0,,0.0,No,0,737.0,A,good,good,>$120K,$80K - $120K,Low Risk
713617608,Existing Customer,43,M,3,Unknown,Married,$120K +,Silver,33,5,2,3,34516.0,1844,32672.0,1.051,4217.0,79.0,0.795,0.053,0.00019729,0.9998,,147992.0,12332.666666666666,14.952159576193308,Low Risk,470.0,0,0,,0.0,No,0,470.0,Ca,good,good,>$120K,$120K +,Low Risk
717418158,Existing Customer,42,M,5,Unknown,Unknown,$120K +,Blue,36,4,1,2,34516.0,1839,32677.0,0.69,1230.0,34.0,0.889,0.053,6.25e-05,0.99994,,138262.0,11521.833333333334,15.961001576716669,Low Risk,840.0,0,0,,0.0,No,0,840.0,Aaa,good,good,>$120K,$120K +,Low Risk
718337733,Existing Customer,50,F,2,Graduate,Married,,Gold,40,2,1,1,34516.0,1826,32690.0,0.718,14994.0,121.0,0.833,0.053,3.83e-05,0.99996,,,,,High Risk,335.0,1,2,2021-04-17 15:46:09.445567,10879.31,No,0,335.0,C,good,good,>$120K,>$120K,High Risk
712544358,Existing Customer,48,M,3,Graduate,Married,$120K +,Gold,36,1,4,2,34516.0,1823,32693.0,1.062,15552.0,108.0,0.831,0.053,0.00025987,0.99974,,146578.0,12214.833333333334,14.92447707022882,Low Risk,824.0,1,3,2023-10-16 15:46:09.445600,13871.9,No,0,824.0,Aaa,good,good,>$120K,$120K +,Low Risk
715573758,Existing Customer,43,M,4,Uneducated,Married,$120K +,Silver,36,1,2,1,34516.0,1816,32700.0,0.995,15226.0,113.0,0.712,0.053,6.69e-05,0.99993,,121794.0,10149.5,17.89250702005025,Low Risk,459.0,1,4,2024-09-08 15:46:09.445632,7270.66,No,0,459.0,Ca,good,good,>$120K,$120K +,Low Risk
713487633,Existing Customer,44,M,3,Post-Graduate,Married,$80K - $120K,Blue,32,3,4,2,34516.0,1807,32709.0,0.665,7663.0,91.0,0.655,0.052,0.00026541,0.99973,,97191.0,8099.25,22.310707781584714,Low Risk,542.0,0,0,,0.0,No,0,542.0,Caa,good,good,>$120K,$80K - $120K,Low Risk
709407933,Existing Customer,51,M,3,High School,Single,$80K - $120K,Silver,38,5,3,4,34516.0,1802,32714.0,0.912,4544.0,80.0,0.569,0.052,0.00047034,0.99953,,99989.0,8332.416666666666,21.626378901679185,Low Risk,385.0,0,0,,0.0,No,0,385.0,C,good,good,>$120K,$80K - $120K,Low Risk
708153558,Existing Customer,46,M,5,Doctorate,Divorced,$120K +,Blue,31,1,2,2,34516.0,1802,32714.0,0.871,7936.0,101.0,0.485,0.052,0.00017004,0.99983,,197567.0,16463.916666666668,10.9451477220386,Low Risk,327.0,0,0,,0.0,No,0,327.0,C,good,good,>$120K,$120K +,Low Risk
816776283,Existing Customer,42,M,4,High School,Unknown,$80K - $120K,Gold,37,5,1,2,34516.0,1797,32719.0,1.314,1534.0,30.0,0.875,0.052,6.47e-05,0.99994,,84736.0,7061.333333333333,25.44845166163142,Low Risk,639.0,0,0,,0.0,No,0,639.0,Ba,good,good,>$120K,$80K - $120K,Low Risk
816772908,Existing Customer,38,M,3,High School,Single,$60K - $80K,Silver,33,6,1,2,34516.0,1793,32723.0,0.767,4533.0,78.0,0.472,0.052,5.02e-05,0.99995,,66081.0,5506.75,32.56003995096927,Low Risk,630.0,0,0,,0.0,No,0,630.0,Ba,good,good,>$120K,$60K - $80K,Low Risk
711191808,Existing Customer,39,M,0,Graduate,Single,$80K - $120K,Gold,32,3,1,4,34516.0,1793,32723.0,0.545,4256.0,82.0,0.783,0.052,0.00015624,0.99984,,96912.0,8076.0,22.20158494304111,Low Risk,805.0,0,0,,0.0,Yes,1,655.0,Baa,bad,bad,>$120K,$80K - $120K,Low Risk
719629308,Attrited Customer,55,F,2,Unknown,Single,,Silver,37,2,2,3,34516.0,1783,32733.0,0.821,8472.0,80.0,0.739,0.052,0.99477,0.00523,Involuntary,,,,High Risk,438.0,0,0,,0.0,Yes,1,300.0,C,bad,bad,>$120K,>$120K,High Risk
789983133,Existing Customer,31,M,2,Graduate,Unknown,$80K - $120K,Silver,22,2,3,2,34516.0,1780,32736.0,0.839,14185.0,98.0,0.69,0.052,0.00016253,0.99984,,107178.0,8931.5,19.929463136091364,Low Risk,647.0,0,0,,0.0,No,0,647.0,Ba,good,good,>$120K,$80K - $120K,Low Risk
709969758,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Platinum,35,4,3,3,34516.0,1774,32742.0,0.667,13966.0,115.0,0.667,0.051,0.00054523,0.99945,,60648.0,5054.0,35.100910170162244,Low Risk,772.0,1,5,2023-08-02 15:46:09.445654,6329.92,No,0,772.0,Aa,good,good,>$120K,$60K - $80K,Low Risk
713833233,Existing Customer,49,M,5,Uneducated,Married,$80K - $120K,Silver,30,3,3,2,34516.0,1768,32748.0,0.767,15134.0,124.0,0.722,0.051,0.00017252,0.99983,,93528.0,7794.0,22.6841159866564,Low Risk,530.0,0,0,,0.0,No,0,530.0,Caa,good,good,>$120K,$80K - $120K,Low Risk
715971108,Existing Customer,51,M,4,Graduate,Single,$120K +,Blue,42,3,2,3,34516.0,1763,32753.0,1.266,1550.0,41.0,1.05,0.051,0.00020077,0.9998,,140896.0,11741.333333333334,15.015330456506925,Low Risk,489.0,0,0,,0.0,No,0,489.0,Ca,good,good,>$120K,$120K +,Low Risk
708848208,Existing Customer,52,M,3,Uneducated,Single,$80K - $120K,Blue,40,6,3,2,34516.0,1757,32759.0,0.786,4223.0,81.0,0.653,0.051,0.00019191,0.99981,,84123.0,7010.25,25.063300167611715,Low Risk,524.0,0,0,,0.0,No,0,524.0,Caa,good,good,>$120K,$80K - $120K,Low Risk
716319258,Existing Customer,43,M,4,Uneducated,Single,$120K +,Blue,36,1,1,3,34516.0,1742,32774.0,0.661,7360.0,82.0,0.745,0.05,9.99e-05,0.9999,,163340.0,13611.666666666666,12.797844985918944,Low Risk,684.0,0,0,,0.0,No,0,684.0,Baa,good,good,>$120K,$120K +,Low Risk
787231233,Existing Customer,34,M,5,Post-Graduate,Single,$80K - $120K,Silver,28,3,3,2,34516.0,1731,32785.0,0.605,2421.0,63.0,0.575,0.05,0.00019743,0.9998,,102987.0,8582.25,20.169535960849426,Low Risk,676.0,0,0,,0.0,No,0,676.0,Baa,good,good,>$120K,$80K - $120K,Low Risk
719070108,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Silver,35,4,1,3,34516.0,1726,32790.0,0.867,1729.0,52.0,0.677,0.05,8.37e-05,0.99992,,89494.0,7457.833333333333,23.1434509576061,Low Risk,582.0,1,3,2024-05-05 15:46:09.445673,7038.28,No,0,582.0,B,good,good,>$120K,$80K - $120K,Low Risk
710362233,Existing Customer,48,M,3,Unknown,Unknown,$80K - $120K,Platinum,40,1,2,3,34516.0,1723,32793.0,0.628,13853.0,98.0,0.782,0.05,0.00037927,0.99962,,116279.0,9689.916666666666,17.7813706688224,Low Risk,558.0,1,3,2025-03-12 15:46:09.445692,1252.85,No,0,558.0,B,good,good,>$120K,$80K - $120K,Low Risk
789948408,Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Blue,46,3,1,4,34516.0,1718,32798.0,0.51,5220.0,74.0,0.423,0.05,0.00015804,0.99984,,93300.0,7775.0,22.09646302250804,Low Risk,658.0,0,0,,0.0,No,0,658.0,Baa,good,good,>$120K,$80K - $120K,Low Risk
709770408,Existing Customer,51,M,2,Graduate,Married,$120K +,Silver,36,1,1,2,34516.0,1702,32814.0,0.705,8652.0,98.0,0.849,0.049,4.98e-05,0.99995,,152947.0,12745.583333333334,13.353645380425899,Low Risk,755.0,0,0,,0.0,No,0,755.0,Aa,good,good,>$120K,$120K +,Low Risk
712624383,Existing Customer,52,M,4,College,Single,$80K - $120K,Silver,41,1,1,2,34516.0,1701,32815.0,0.715,7707.0,99.0,0.5,0.049,5.07e-05,0.99995,,101107.0,8425.583333333334,20.188513159326256,Low Risk,710.0,0,0,,0.0,No,0,710.0,A,good,good,>$120K,$80K - $120K,Low Risk
718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,31,5,3,3,34516.0,1699,32817.0,0.771,1628.0,38.0,0.727,0.049,0.0002822,0.99972,,184267.0,15355.583333333334,11.064379405970683,Low Risk,617.0,0,0,,0.0,No,0,617.0,Ba,good,good,>$120K,$120K +,Low Risk
712685733,Existing Customer,57,F,3,Unknown,Single,,Silver,36,6,3,2,34516.0,1698,32818.0,0.823,3498.0,68.0,0.619,0.049,0.00018538,0.99981,,,,,High Risk,524.0,0,0,,0.0,No,0,524.0,Caa,good,good,>$120K,>$120K,High Risk
716124408,Attrited Customer,32,M,2,Graduate,Single,$120K +,Gold,22,2,2,3,34516.0,1692,32824.0,0.983,7486.0,64.0,0.73,0.049,0.99549,0.00451271,Involuntary,148293.0,12357.75,13.691812830005462,Low Risk,582.0,0,0,,0.0,No,0,582.0,B,good,good,>$120K,$120K +,Low Risk
715468083,Existing Customer,40,F,2,Doctorate,Married,,Silver,36,3,2,4,34516.0,1686,32830.0,0.562,3146.0,66.0,0.65,0.049,0.00042696,0.99957,,,,,High Risk,533.0,0,0,,0.0,Yes,1,383.0,C,bad,bad,>$120K,>$120K,High Risk
709830783,Existing Customer,47,M,5,Unknown,Single,$120K +,Silver,36,5,2,2,34516.0,1686,32830.0,0.937,4039.0,72.0,0.756,0.049,0.00011671,0.99988,,127747.0,10645.583333333334,15.837553915160433,Low Risk,673.0,0,0,,0.0,No,0,673.0,Baa,good,good,>$120K,$120K +,Low Risk
770817783,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,33,3,2,1,34516.0,1679,32837.0,0.623,1060.0,27.0,0.5,0.049,6.5e-05,0.99993,,61821.0,5151.75,32.59086718105498,Low Risk,771.0,0,0,,0.0,No,0,771.0,Aa,good,good,>$120K,$60K - $80K,Low Risk
758348808,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,44,4,3,3,34516.0,1666,32850.0,0.613,1218.0,18.0,0.8,0.048,0.00030251,0.9997,,165577.0,13798.083333333334,12.074140732106512,Low Risk,532.0,0,0,,0.0,No,0,532.0,Caa,good,good,>$120K,$120K +,Low Risk
